 # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value
#id=1
#text=VI BLIVER SÅ SEJE?!?
34-9	aften	B-noun.time	
34-10	!	O	

#id=35
#text=DET ER GODT, ANNA!!
35-1	DET	O	
35-2	ER	B-verb.stative	
35-3	GODT	O	
35-4	,	O	
35-5	ANNA	B-noun.person	
35-6	!	O	
35-7	!	O	

#id=36
#text=Nåokay.. hos mig er det bare ultimativt langsomt..du ved, sådan man får  lyst til at smadre tasteturet lol :/
36-1	Nå	O	
36-2	okay	O	
36-3	.	O	
36-4	.	O	
36-5	hos	O	
36-6	mig	O	
36-7	er	B-verb.stative	
36-8	det	O	
36-9	bare	O	
36-10	ultimativt	O	
36-11	langsomt	B-adj.time	
36-12	.	O	
36-13	.	O	
36-14	du	O	
36-15	ved	B-verb.cognition	
36-16	,	O	
36-17	sådan	O	
36-18	man	O	
36-19	får	B-verb.change	
36-20	lyst	B-noun.feeling	
36-21	til	O	
36-22	at	O	
36-23	smadre	B-verb.change	
36-24	tasteturet	B-noun.artifact	
36-25	lol	O	
36-26	:	O	
36-27	/	O	

#id=37
#text=Jeg kender en, hvis klasse fik den...
37-1	Jeg	O	
37-2	kender	B-verb.cognition	
37-3	en	O	
37-4	,	O	
37-5	hvis	O	
37-6	klasse	B-noun.person	
37-7	fik	B-verb.possession	
37-8	den	O	
37-9	.	O	
37-10	.	O	
37-11	.	O	

#id=38
#text=HiLaRy DuFF eR GuDinDeN.
38-1	HiLaRy	B-noun.person	
38-2	DuFF	I-noun.person	
38-3	eR	B-verb.stative	
38-4	GuDinDeN	B-noun.person	
38-5	.	O	

#id=39
#text=At du så kan have ret i at historie kan være rimeligt kedeligt med den forkerte lærer er noget helt andet.
39-1	At	O	
39-2	du	O	
39-3	så	O	
39-4	kan	O	
39-5	have	B-verb.stative	
39-6	ret	B-noun.cognition	
39-7	i	O	
39-8	at	O	
39-9	historie	B-noun.domain	
39-10	kan	O	
39-11	være	B-verb.stative	
39-12	rimeligt	O	
39-13	kedeligt	B-adj.all	
39-14	med	O	
39-15	den	O	
39-16	forkerte	B-adj.all	
39-17	lærer	B-noun.person	
39-18	er	B-verb.stative	
39-19	noget	O	
39-20	helt	O	
39-21	andet	O	
39-22	.	O	

#id=40
#text=Ellers ville jeg rende og rundt og sige:
40-1	Ellers	O	
40-2	ville	O	
40-3	jeg	O	
40-4	rende	B-verb.motion	
40-5	og	O	
40-6	rundt	O	
40-7	og	O	
40-8	sige	B-verb.communication	
40-9	:	O	

#id=41
#text=Jeg er 168, det er sku heller intet at råbe op over :?
41-1	Jeg	O	
41-2	er	B-verb.stative	
41-3	168	O	
41-4	,	O	
41-5	det	O	
41-6	er	B-verb.stative	
41-7	sku	O	
41-8	heller	O	
41-9	intet	O	
41-10	at	O	
41-11	råbe	B-verb.communication	
41-12	op	B-verb.PARTICLE	
41-13	over	O	
41-14	:	O	
41-15	?	O	

#id=42
#text=Vivar 12 i mine klasse da jeg gik i 7. klasse.. lol, det var tider
42-1	Vi	O	
42-2	var	B-verb.stative	
42-3	12	O	
42-4	i	O	
42-5	mine	O	
42-6	klasse	B-noun.group	
42-7	da	O	
42-8	jeg	O	
42-9	gik	B-verb.stative	
42-10	i	O	
42-11	7	O	
42-12	.	O	
42-13	klasse	B-noun.relation	
42-14	.	O	
42-15	.	O	
42-16	lol	O	
42-17	,	O	
42-18	det	O	
42-19	var	B-verb.stative	
42-20	tider	B-noun.time	

#id=43
#text=Hahaja, lissom Bruce :D
43-1	Haha	O	
43-2	ja	O	
43-3	,	O	
43-4	lissom	O	
43-5	Bruce	B-noun.person	
43-6	:	O	
43-7	D	O	

#id=44
#text=Og det at vi bruger dette forum, er måske mere af mangel på chatrum...?
44-1	Og	O	
44-2	det	O	
44-3	at	O	
44-4	vi	O	
44-5	bruger	B-verb.act	
44-6	dette	O	
44-7	forum	B-noun.abstract	
44-8	,	O	
44-9	er	B-verb.stative	
44-10	måske	O	
44-11	mere	O	
44-12	af	O	
44-13	mangel	B-noun.state	
44-14	på	O	
44-15	chatrum	B-noun.abstract	
44-16	.	O	
44-17	.	O	
44-18	.	O	
44-19	?	O	

#id=45
#text=miter sådan noget.. lidt langt noget?.. går ned i mine ører og sådan noget, riiiimlig stort problem alligevel? :D...
45-1	mit	O	
45-2	er	B-verb.stative	
45-3	sådan	O	
45-4	noget	O	
45-5	.	O	
45-6	.	O	
45-7	lidt	O	
45-8	langt	B-adj.phys	
45-9	noget	O	
45-10	?	O	
45-11	.	O	
45-12	.	O	
45-13	går	B-verb.stative	
45-14	ned	O	
45-15	i	O	
45-16	mine	O	
45-17	ører	B-noun.body	
45-18	og	O	
45-19	sådan	O	
45-20	noget	O	
45-21	,	O	
45-22	riiiimlig	O	
45-23	stort	B-adj.time	
45-24	problem	B-noun.abstract	
45-25	alligevel	O	
45-26	?	O	
45-27	:	O	
45-28	D	O	
45-29	.	O	
45-30	.	O	
45-31	.	O	

#id=46
#text=okay fatter den så ikke lige, men jeg er også så dum :)
46-1	okay	O	
46-2	fatter	B-verb.cognition	
46-3	den	O	
46-4	så	O	
46-5	ikke	O	
46-6	lige	O	
46-7	,	O	
46-8	men	O	
46-9	jeg	O	
46-10	er	B-verb.stative	
46-11	også	O	
46-12	så	O	
46-13	dum	B-adj.mental	
46-14	:	O	
46-15	)	O	

#id=47
#text=heh, nej vel?! det er rimlig træls!..
47-1	heh	O	
47-2	,	O	
47-3	nej	O	
47-4	vel	O	
47-5	?	O	
47-6	!	O	
47-7	det	O	
47-8	er	B-verb.stative	
47-9	rimlig	O	
47-10	træls	B-adj.all	
47-11	!	O	
47-12	.	O	
47-13	.	O	

#id=48
#text=René
48-1	René	B-noun.person	

#id=49
#text=Hvadsmager den blå Pepsi-ting egentlig af?
49-1	Hvad	O	
49-2	smager	B-verb.perception	
49-3	den	O	
49-4	blå	B-adj.phys	
49-5	Pepsi	B-noun.food	
49-6	-	I-noun.food	
49-7	ting	I-noun.food	
49-8	egentlig	O	
49-9	af	O	
49-10	?	O	

#id=50
#text=LOL! hvor fik du ham?
50-1	LOL	O	
50-2	!	O	
50-3	hvor	O	
50-4	fik	B-verb.possession	
50-5	du	O	
50-6	ham	O	
50-7	?	O	

#id=51
#text=Ellerskriv om selve udtrykket "dengang"..eller..
51-1	Eller	O	
51-2	skriv	B-verb.communication	
51-3	om	O	
51-4	selve	O	
51-5	udtrykket	B-noun.communication	
51-6	"	O	
51-7	dengang	O	
51-8	"	O	
51-9	.	O	
51-10	.	O	
51-11	eller	O	
51-12	.	O	
51-13	.	O	

#id=52
#text=Bliver sjovt at se om han svarer på dét.
52-1	Bliver	B-verb.stative	
52-2	sjovt	B-adj.all	
52-3	at	O	
52-4	se	B-verb.phenomenon	
52-5	om	O	
52-6	han	O	
52-7	svarer	B-verb.communication	
52-8	på	O	
52-9	dét	O	
52-10	.	O	

#id=53
#text=Nå ja, det er sgu nok fordi jeg er admin jeg kan se din mail! lol
53-1	Nå	O	
53-2	ja	O	
53-3	,	O	
53-4	det	O	
53-5	er	B-verb.stative	
53-6	sgu	O	
53-7	nok	O	
53-8	fordi	O	
53-9	jeg	O	
53-10	er	B-verb.stative	
53-11	admin	B-noun.person	
53-12	jeg	O	
53-13	kan	O	
53-14	se	B-verb.perception	
53-15	din	O	
53-16	mail	B-noun.communication	
53-17	!	O	
53-18	lol	O	

#id=54
#text=8)Jeg ville umiddelbart gætte på, at hvis en dancestation kom til, ville der også være nyheder på den :-)) Ha ha, du er tvunget til at  lytte til nyheder :-D
54-1	8	O	
54-2	)	O	
54-3	Jeg	O	
54-4	ville	O	
54-5	umiddelbart	O	
54-6	gætte	B-verb.cognition	
54-7	på	O	
54-8	,	O	
54-9	at	O	
54-10	hvis	O	
54-11	en	O	
54-12	dancestation	B-noun.communication	
54-13	kom	B-verb.aspectual	
54-14	til	B-verb.PARTICLE	
54-15	,	O	
54-16	ville	O	
54-17	der	O	
54-18	også	O	
54-19	være	B-verb.stative	
54-20	nyheder	B-noun.communication	
54-21	på	O	
54-22	den	O	
54-23	:	O	
54-24	-	O	
54-25	)	O	
54-26	)	O	
54-27	Ha	O	
54-28	ha	O	
54-29	,	O	
54-30	du	O	
54-31	er	B-verb.stative	
54-32	tvunget	B-adj.all	
54-33	til	O	
54-34	at	O	
54-35	lytte	B-verb.perception	
54-36	til	O	
54-37	nyheder	B-noun.communication	
54-38	:	O	
54-39	-	O	
54-40	D	O	

#id=55
#text=Det må vi nok sige, at det er, rigtig lækkert hvis man bare skal hygge, eller går og tulrer rundt i hjemmet...
55-1	Det	O	
55-2	må	O	
55-3	vi	O	
55-4	nok	O	
55-5	sige	B-verb.communication	
55-6	,	O	
55-7	at	O	
55-8	det	O	
55-9	er	B-verb.stative	
55-10	,	O	
55-11	rigtig	O	
55-12	lækkert	B-adj.all	
55-13	hvis	O	
55-14	man	O	
55-15	bare	O	
55-16	skal	O	
55-17	hygge	B-verb.act	
55-18	,	O	
55-19	eller	O	
55-20	går	B-verb.motion	
55-21	og	O	
55-22	tulrer	B-verb.motion	
55-23	rundt	O	
55-24	i	O	
55-25	hjemmet	B-noun.building	
55-26	.	O	
55-27	.	O	
55-28	.	O	

#id=56
#text=Man brugte hver dag i sommerferien på at snakke til kl. 5 om morgenen!
56-1	Man	O	
56-2	brugte	B-verb.act	
56-3	hver	O	
56-4	dag	B-noun.time	
56-5	i	O	
56-6	sommerferien	B-noun.time	
56-7	på	O	
56-8	at	O	
56-9	snakke	B-verb.communication	
56-10	til	O	
56-11	kl	O	
56-12	.	O	
56-13	5	O	
56-14	om	O	
56-15	morgenen	B-noun.time	
56-16	!	O	

#id=57
#text=Steve Urkel Værst klædte person:
57-1	Steve	B-noun.person	
57-2	Urkel	I-noun.person	
57-3	Værst	O	
57-4	klædte	B-verb.stative	
57-5	person	B-noun.person	
57-6	:	O	

#id=58
#text=Med hensyn til folkeskoleundervisningen synes jeg der var en tendens til at de forskellige lærer ligesom gik i hak ved anden verdenskrig, og så gik den ligesom på repeat resten af skoleåret.
58-1	Med	O	
58-2	hensyn	O	
58-3	til	O	
58-4	folkeskoleundervisningen	B-noun.communication	
58-5	synes	B-verb.emotion	
58-6	jeg	O	
58-7	der	O	
58-8	var	B-verb.stative	
58-9	en	O	
58-10	tendens	B-noun.abstract	
58-11	til	O	
58-12	at	O	
58-13	de	O	
58-14	forskellige	B-adj.all	
58-15	lærer	B-noun.person	
58-16	ligesom	O	
58-17	gik	B-verb.phenomenon	
58-18	i	B-verb.COLL	
58-19	hak	B-verb.COLL	
58-20	ved	O	
58-21	anden	B-noun.domain	
58-22	verdenskrig	I-noun.domain	
58-23	,	O	
58-24	og	O	
58-25	så	O	
58-26	gik	B-verb.phenomenon	
58-27	den	O	
58-28	ligesom	O	
58-29	på	O	
58-30	repeat	B-noun.abstract	
58-31	resten	B-noun.relation	
58-32	af	O	
58-33	skoleåret	B-noun.time	
58-34	.	O	

#id=59
#text=..Det er du jo stadig, der har ikke ændret sig noget i den retning René
59-1	.	O	
59-2	.	O	
59-3	Det	O	
59-4	er	B-verb.stative	
59-5	du	O	
59-6	jo	O	
59-7	stadig	O	
59-8	,	O	
59-9	der	O	
59-10	har	O	
59-11	ikke	O	
59-12	ændret	B-verb.change	
59-13	sig	O	
59-14	noget	O	
59-15	i	O	
59-16	den	O	
59-17	retning	B-noun.abstract	
59-18	René	B-noun.person	

#id=60
#text=Han var en gammel fed gris med svedpletter under armene selvom han havde en en kæmpe trøje på, og så gav han os bare de mest uinteressante tekster:
60-1	Han	O	
60-2	var	B-verb.stative	
60-3	en	O	
60-4	gammel	B-adj.time	
60-5	fed	B-adj.phys	
60-6	gris	B-noun.person	
60-7	med	O	
60-8	svedpletter	B-noun.shape	
60-9	under	O	
60-10	armene	B-noun.body	
60-11	selvom	O	
60-12	han	O	
60-13	havde	B-verb.stative	
60-14	en	O	
60-15	en	O	
60-16	kæmpe	B-adj.phys	
60-17	trøje	B-noun.artifact	
60-18	på	B-verb.PARTICLE	
60-19	,	O	
60-20	og	O	
60-21	så	O	
60-22	gav	B-verb.possession	
60-23	han	O	
60-24	os	O	
60-25	bare	O	
60-26	de	O	
60-27	mest	O	
60-28	uinteressante	B-adj.mental	
60-29	tekster	B-noun.communication	
60-30	:	O	

#id=61
#text=Det er pænt fucked op efter hånden, men hvad fanden :)
61-1	Det	O	
61-2	er	B-verb.stative	
61-3	pænt	O	
61-4	fucked	B-adj.all	
61-5	op	I-adj.all	
61-6	efter	O	
61-7	hånden	O	
61-8	,	O	
61-9	men	O	
61-10	hvad	O	
61-11	fanden	O	
61-12	:	O	
61-13	)	O	

#id=62
#text=Hvis man begynder at rette op på en masse celler, så kan vi måske også forhindre at vi bliver gamle - eller i hvert fald bliver gamle så hurtigt, når vi skifter vores celler ud, når de er ødelagte.
62-1	Hvis	O	
62-2	man	O	
62-3	begynder	B-verb.aspectual	
62-4	at	O	
62-5	rette	B-verb.change	
62-6	op	B-verb.PARTICLE	
62-7	på	O	
62-8	en	O	
62-9	masse	B-noun.quantity	
62-10	celler	B-noun.object	
62-11	,	O	
62-12	så	O	
62-13	kan	O	
62-14	vi	O	
62-15	måske	O	
62-16	også	O	
62-17	forhindre	B-verb.phenomenon	
62-18	at	O	
62-19	vi	O	
62-20	bliver	B-verb.change	
