
#id=1
#text=Forlag:
#text=Detvar faktisk den første Anime jeg nogen sinde så, og også stadig en af mine ynglings.. den er genial.. elsker den :) hvis nogen ved hvor man kan købe den gider i så ikke smide et link ? på forhånd tak :)
26-1	Det	
26-2	var	
26-3	faktisk	
26-4	den	
26-5	første	
26-6	Anime	
26-7	jeg	
26-8	nogen	
26-9	sinde	
26-10	så	
26-11	,	
26-12	og	
26-13	også	
26-14	stadig	
26-15	en	
26-16	af	
26-17	mine	
26-18	ynglings	
26-19	.	
26-20	.	
26-21	den	
26-22	er	
26-23	genial	
26-24	.	
26-25	.	
26-26	elsker	
26-27	den	
26-28	:	
26-29	)	
26-30	hvis	
26-31	nogen	
26-32	ved	
26-33	hvor	
26-34	man	
26-35	kan	
26-36	købe	
26-37	den	
26-38	gider	
26-39	i	
26-40	så	
26-41	ikke	
26-42	smide	
26-43	et	
26-44	link	
26-45	?	
26-46	på	
26-47	forhånd	
26-48	tak	
26-49	:	
26-50	)	

#id=27
#text=Detvirker heller ikke for mig...
27-1	Det	
27-2	virker	
27-3	heller	
27-4	ikke	
27-5	for	
27-6	mig	
27-7	.	
27-8	.	
27-9	.	

#id=28
#text=Vednogen... hvilke kort Tea / Anzu har ?
28-1	Ved	
28-2	nogen	
28-3	.	
28-4	.	
28-5	.	
28-6	hvilke	
28-7	kort	
28-8	Tea	
28-9	/	
28-10	Anzu	
28-11	har	
28-12	?	

#id=29
#text=Mangaer godt - meget manga er meget godt!
29-1	Manga	
29-2	er	
29-3	godt	
29-4	-	
29-5	meget	
29-6	manga	
29-7	er	
29-8	meget	
29-9	godt	
29-10	!	

#id=30
#text=OgOne Piece (Carlsen)
30-1	Og	
30-2	One	
30-3	Piece	
30-4	(	
30-5	Carlsen	
30-6	)	

#id=31
#text=For at finde udtalen, skal du bare se en masse anime :P
31-1	For	
31-2	at	
31-3	finde	
31-4	udtalen	
31-5	,	
31-6	skal	
31-7	du	
31-8	bare	
31-9	se	
31-10	en	
31-11	masse	
31-12	anime	
31-13	:	
31-14	P	

#id=32
#text=Jegtror  det er den host du linker til, som ikke accepterer "deep-links", så du kan ikke bruge den som image-server.
32-1	Jeg	
32-2	tror	
32-3	det	
32-4	er	
32-5	den	
32-6	host	
32-7	du	
32-8	linker	
32-9	til	
32-10	,	
32-11	som	
32-12	ikke	
32-13	accepterer	
32-14	"	
32-15	deep	
32-16	-	
32-17	links	
32-18	"	
32-19	,	
32-20	så	
32-21	du	
32-22	kan	
32-23	ikke	
32-24	bruge	
32-25	den	
32-26	som	
32-27	image	
32-28	-	
32-29	server	
32-30	.	

#id=33
#text=Har du ikke fået det kort med et spil....
33-1	Har	
33-2	du	
33-3	ikke	
33-4	fået	
33-5	det	
33-6	kort	
33-7	med	
33-8	et	
33-9	spil	
33-10	.	
33-11	.	
33-12	.	
33-13	.	

#id=34
#text=Su..hun er sku da for nice! specielt når hun forvandler sig >:D~~
34-1	Su	
34-2	.	
34-3	.	
34-4	hun	
34-5	er	
34-6	sku	
34-7	da	
34-8	for	
34-9	nice	
34-10	!	
34-11	specielt	
34-12	når	
34-13	hun	
34-14	forvandler	
34-15	sig	
34-16	>	
34-17	:	
34-18	D	
34-19	~	
34-20	~	

#id=35
#text=Det der er fuldstændigt uacceptablet.
35-1	Det	
35-2	der	
35-3	er	
35-4	fuldstændigt	
35-5	uacceptablet	
35-6	.	

#id=36
#text=Okay... takker...
36-1	Okay	
36-2	.	
36-3	.	
36-4	.	
36-5	takker	
36-6	.	
36-7	.	
36-8	.	

#id=37
#text=Yu-Gi-Oh!
37-1	Yu	
37-2	-	
37-3	Gi	
37-4	-	
37-5	Oh	
37-6	!	

#id=38
#text=Detminder mig om at jeg også har smagt riskage.. det var jeg ikke  så imponeret over :/ (man tager en masse ris varmer dem og banker dem med en hammer til de bliver en slags dej) man spiser dem med forskellige ting til.. det smagte lidt som tyggegummi uden smag :[~@007C]
38-1	Det	
38-2	minder	
38-3	mig	
38-4	om	
38-5	at	
38-6	jeg	
38-7	også	
38-8	har	
38-9	smagt	
38-10	riskage	
38-11	.	
38-12	.	
38-13	det	
38-14	var	
38-15	jeg	
38-16	ikke	
38-17	så	
38-18	imponeret	
38-19	over	
38-20	:	
38-21	/	
38-22	(	
38-23	man	
38-24	tager	
38-25	en	
38-26	masse	
38-27	ris	
38-28	varmer	
38-29	dem	
38-30	og	
38-31	banker	
38-32	dem	
38-33	med	
38-34	en	
38-35	hammer	
38-36	til	
38-37	de	
38-38	bliver	
38-39	en	
38-40	slags	
38-41	dej	
38-42	)	
38-43	man	
38-44	spiser	
38-45	dem	
38-46	med	
38-47	forskellige	
38-48	ting	
38-49	til	
38-50	.	
38-51	.	
38-52	det	
38-53	smagte	
38-54	lidt	
38-55	som	
38-56	tyggegummi	
38-57	uden	
38-58	smag	
38-59	:	
38-60	[~@007C]	

#id=39
#text=Nu har jeg så fået oversat et par af siderne, og sat teksten ind i taleboblerne o.l.
39-1	Nu	
39-2	har	
39-3	jeg	
39-4	så	
39-5	fået	
39-6	oversat	
39-7	et	
39-8	par	
39-9	af	
39-10	siderne	
39-11	,	
39-12	og	
39-13	sat	
39-14	teksten	
39-15	ind	
39-16	i	
39-17	taleboblerne	
39-18	o	
39-19	.	
39-20	l	
39-21	.	

#id=40
#text=Hejalle sammen jeg har undersøgt priser på manga dvder i dk som selvfølig er alt for dyre nogle koster helt op til 350kr som jo ikke er til at betale Så ville høre om der ikke er en DC++ hub ftp server eller noget helt 3['@0060]man kunne downloade nogle manga film fra og andre kunne selvfølig oploade...
40-1	Hej	
40-2	alle	
40-3	sammen	
40-4	jeg	
40-5	har	
40-6	undersøgt	
40-7	priser	
40-8	på	
40-9	manga	
40-10	dvder	
40-11	i	
40-12	dk	
40-13	som	
40-14	selvfølig	
40-15	er	
40-16	alt	
40-17	for	
40-18	dyre	
40-19	nogle	
40-20	koster	
40-21	helt	
40-22	op	
40-23	til	
40-24	350kr	
40-25	som	
40-26	jo	
40-27	ikke	
40-28	er	
40-29	til	
40-30	at	
40-31	betale	
40-32	Så	
40-33	ville	
40-34	høre	
40-35	om	
40-36	der	
40-37	ikke	
40-38	er	
40-39	en	
40-40	DC++	
40-41	hub	
40-42	ftp	
40-43	server	
40-44	eller	
40-45	noget	
40-46	helt	
40-47	3	
40-48	['@0060]	
40-49	man	
40-50	kunne	
40-51	downloade	
40-52	nogle	
40-53	manga	
40-54	film	
40-55	fra	
40-56	og	
40-57	andre	
40-58	kunne	
40-59	selvfølig	
40-60	oploade	
40-61	.	
40-62	.	
40-63	.	

#id=41
#text=Hvordan har du fået Master af Oz i en starter pakke eller nogle af de små pakker eller over nettet eller noget helt andet :?: :?:
41-1	Hvordan	
41-2	har	
41-3	du	
41-4	fået	
41-5	Master	
41-6	af	
41-7	Oz	
41-8	i	
41-9	en	
41-10	starter	
41-11	pakke	
41-12	eller	
41-13	nogle	
41-14	af	
41-15	de	
41-16	små	
41-17	pakker	
41-18	eller	
41-19	over	
41-20	nettet	
41-21	eller	
41-22	noget	
41-23	helt	
41-24	andet	
41-25	:	
41-26	?	
41-27	:	
41-28	:	
41-29	?	
41-30	:	

#id=42
#text=Ellers prøv denne link: http://www.online-dictionary.biz/japanese/english/ Skriv det japanske ord (med vores alfabet) i feltet "Romaji", så skulle der komme en engelsk oversættelse.
42-1	Ellers	
42-2	prøv	
42-3	denne	
42-4	link	
42-5	:	
42-6	http	
42-7	:	
42-8	/	
42-9	/	
42-10	www	
42-11	.	
42-12	online	
42-13	-	
42-14	dictionary	
42-15	.	
42-16	biz	
42-17	/	
42-18	japanese	
42-19	/	
42-20	english	
42-21	/	
42-22	Skriv	
42-23	det	
42-24	japanske	
42-25	ord	
42-26	(	
42-27	med	
42-28	vores	
42-29	alfabet	
42-30	)	
42-31	i	
42-32	feltet	
42-33	"	
42-34	Romaji	
42-35	"	
42-36	,	
42-37	så	
42-38	skulle	
42-39	der	
42-40	komme	
42-41	en	
42-42	engelsk	
42-43	oversættelse	
42-44	.	

#id=43
#text=Aktivebrugere...?? hmm..... der ser da ikke ud til at være så stor aktivitet herinde for tiden... men hvad.... jeg er jo også ny.... håber da, at der kommer mere gang i det herinde... :)
43-1	Aktive	
43-2	brugere	
43-3	.	
43-4	.	
43-5	.	
43-6	?	
43-7	?	
43-8	hmm	
43-9	.	
43-10	.	
43-11	.	
43-12	.	
43-13	.	
43-14	der	
43-15	ser	
43-16	da	
43-17	ikke	
43-18	ud	
43-19	til	
43-20	at	
43-21	være	
43-22	så	
43-23	stor	
43-24	aktivitet	
43-25	herinde	
43-26	for	
43-27	tiden	
43-28	.	
43-29	.	
43-30	.	
43-31	men	
43-32	hvad	
43-33	.	
43-34	.	
43-35	.	
43-36	.	
43-37	jeg	
43-38	er	
43-39	jo	
43-40	også	
43-41	ny	
43-42	.	
43-43	.	
43-44	.	
43-45	.	
43-46	håber	
43-47	da	
43-48	,	
43-49	at	
43-50	der	
43-51	kommer	
43-52	mere	
43-53	gang	
43-54	i	
43-55	det	
43-56	herinde	
43-57	.	
43-58	.	
43-59	.	
43-60	:	
43-61	)	

#id=44
#text=Fintnok så.
44-1	Fint	
44-2	nok	
44-3	så	
44-4	.	

#id=45
#text=Det er bare ret neder at skulle dl  dem, da jeg godt vil ha bøgerne :(
45-1	Det	
45-2	er	
45-3	bare	
45-4	ret	
45-5	neder	
45-6	at	
45-7	skulle	
45-8	dl	
45-9	dem	
45-10	,	
45-11	da	
45-12	jeg	
45-13	godt	
45-14	vil	
45-15	ha	
45-16	bøgerne	
45-17	:	
45-18	(	

#id=46
#text=XD
46-1	XD	

#id=47
#text=Jegkan heller ikke lide Kenshin animen, men mangaen er god.
47-1	Jeg	
47-2	kan	
47-3	heller	
47-4	ikke	
47-5	lide	
47-6	Kenshin	
47-7	animen	
47-8	,	
47-9	men	
47-10	mangaen	
47-11	er	
47-12	god	
47-13	.	

#id=48
#text=Endnu en gang tak for alle dine indlæg!
48-1	Endnu	
48-2	en	
48-3	gang	
48-4	tak	
48-5	for	
48-6	alle	
48-7	dine	
48-8	indlæg	
48-9	!	

#id=49
#text=Derer en mand fra Polen, Der har brugt Mugen Enginen til at lave sit eget kampspil, hvor han har filmet nogle af sine venner og derefter sat dem som figurer ind i spillet.
49-1	Der	
49-2	er	
49-3	en	
49-4	mand	
49-5	fra	
49-6	Polen	
49-7	,	
49-8	Der	
49-9	har	
49-10	brugt	
49-11	Mugen	
49-12	Enginen	
49-13	til	
49-14	at	
49-15	lave	
49-16	sit	
49-17	eget	
49-18	kampspil	
49-19	,	
49-20	hvor	
49-21	han	
49-22	har	
49-23	filmet	
49-24	nogle	
49-25	af	
49-26	sine	
49-27	venner	
49-28	og	
49-29	derefter	
49-30	sat	
49-31	dem	
49-32	som	
49-33	figurer	
49-34	ind	
49-35	i	
49-36	spillet	
49-37	.	

#id=50
#text=Ville ønske de dog ville prøve at passe stemmerne bedre -.-
50-1	Ville	
50-2	ønske	
50-3	de	
50-4	dog	
50-5	ville	
50-6	prøve	
50-7	at	
50-8	passe	
50-9	stemmerne	
50-10	bedre	
50-11	-	
50-12	.	
50-13	-	

#id=51
#text=jegskal da helt klart til j-popcorn.
51-1	jeg	
51-2	skal	
51-3	da	
51-4	helt	
51-5	klart	
51-6	til	
51-7	j	
51-8	-	
51-9	popcorn	
51-10	.	

#id=52
#text=jeger en nård som ingen gider hårer på fordi jeg kun taler om manga punktum
52-1	jeg	
52-2	er	
52-3	en	
52-4	nård	
52-5	som	
52-6	ingen	
52-7	gider	
52-8	hårer	
52-9	på	
52-10	fordi	
52-11	jeg	
52-12	kun	
52-13	taler	
52-14	om	
52-15	manga	
52-16	punktum	

#id=53
#text=Er der noget jeg er gået glip af??
53-1	Er	
53-2	der	
53-3	noget	
53-4	jeg	
53-5	er	
53-6	gået	
53-7	glip	
53-8	af	
53-9	?	
53-10	?	

#id=54
#text=Beyblade kommer altså os på dr1.... jeg har  kun set det engang der... jeg ved ik om det kommer der meget... men det var hvertfald en lørdag kan ik huske tiden... :roll:
54-1	Beyblade	
54-2	kommer	
54-3	altså	
54-4	os	
54-5	på	
54-6	dr1	
54-7	.	
54-8	.	
54-9	.	
54-10	.	
54-11	jeg	
54-12	har	
54-13	kun	
54-14	set	
54-15	det	
54-16	engang	
54-17	der	
54-18	.	
54-19	.	
54-20	.	
54-21	jeg	
54-22	ved	
54-23	ik	
54-24	om	
54-25	det	
54-26	kommer	
54-27	der	
54-28	meget	
54-29	.	
54-30	.	
54-31	.	
54-32	men	
54-33	det	
54-34	var	
54-35	hvertfald	
54-36	en	
54-37	lørdag	
54-38	kan	
54-39	ik	
54-40	huske	
54-41	tiden	
54-42	.	
54-43	.	
54-44	.	
54-45	:	
54-46	roll	
54-47	:	

#id=55
#text=Men hvis du kan lide "The Legend of Zelda"-serien.
55-1	Men	
55-2	hvis	
55-3	du	
55-4	kan	
55-5	lide	
55-6	"	
55-7	The	
55-8	Legend	
55-9	of	
55-10	Zelda	
55-11	"	
55-12	-	
55-13	serien	
55-14	.	

#id=56
#text=Men har ikke set den endnu.
56-1	Men	
56-2	har	
56-3	ikke	
56-4	set	
56-5	den	
56-6	endnu	
56-7	.	

#id=57
#text=Onepiece Grand battle kan godt fås i danske butikker jeg har selv købt det i EB games
57-1	One	
57-2	piece	
57-3	Grand	
57-4	battle	
57-5	kan	
57-6	godt	
57-7	fås	
57-8	i	
57-9	danske	
57-10	butikker	
57-11	jeg	
57-12	har	
57-13	selv	
57-14	købt	
57-15	det	
57-16	i	
57-17	EB	
57-18	games	

#id=58
#text=Hun synes nemlig den var super cool, sagde noget med at den var fantasifuldt lavet :).
58-1	Hun	
58-2	synes	
58-3	nemlig	
58-4	den	
58-5	var	
58-6	super	
58-7	cool	
58-8	,	
58-9	sagde	
58-10	noget	
58-11	med	
58-12	at	
58-13	den	
58-14	var	
58-15	fantasifuldt	
58-16	lavet	
58-17	:	
58-18	)	
58-19	.	

#id=59
#text=Jeg kan ikke anbefale dig at købe dem, med mindre du skal leve af at være oversætter.
59-1	Jeg	
59-2	kan	
59-3	ikke	
59-4	anbefale	
59-5	dig	
59-6	at	
59-7	købe	
59-8	dem	
59-9	,	
59-10	med	
59-11	mindre	
59-12	du	
59-13	skal	
59-14	leve	
59-15	af	
59-16	at	
59-17	være	
59-18	oversætter	
59-19	.	

#id=60
#text=OMGhvorfor læste jeg det her topic :/....jeg ser kun Anime'en, så jeg troede selvfølgelig det var den i snakkede om ...oh well, life goes on.
60-1	OMG	
60-2	hvorfor	
60-3	læste	
60-4	jeg	
60-5	det	
60-6	her	
60-7	topic	
60-8	:	
60-9	/	
60-10	.	
60-11	.	
60-12	.	
60-13	.	
60-14	jeg	
60-15	ser	
60-16	kun	
60-17	Anime	
60-18	'	
60-19	en	
60-20	,	
60-21	så	
60-22	jeg	
60-23	troede	
60-24	selvfølgelig	
60-25	det	
60-26	var	
60-27	den	
60-28	i	
60-29	snakkede	
60-30	om	
60-31	.	
60-32	.	
60-33	.	
60-34	oh	
60-35	well	
60-36	,	
60-37	life	
60-38	goes	
60-39	on	
60-40	.	

#id=61
#text=Det er da for digimon frotier ikke
61-1	Det	
61-2	er	
61-3	da	
61-4	for	
61-5	digimon	
61-6	frotier	
61-7	ikke	

#id=62
#text=Hmm...
62-1	Hmm	
62-2	.	
62-3	.	
62-4	.	

#id=63
#text=Stemtepå manga... ser kun det anime derkommer i det danske tv.
63-1	Stemte	
63-2	på	
63-3	manga	
63-4	.	
63-5	.	
63-6	.	
63-7	ser	
63-8	kun	
63-9	det	
63-10	anime	
63-11	derkommer	
63-12	i	
63-13	det	
63-14	danske	
63-15	tv	
63-16	.	

#id=64
#text=Animéen skulle være udkommet på engelsk i sidste måned.
64-1	Animéen	
64-2	skulle	
64-3	være	
64-4	udkommet	
64-5	på	
64-6	engelsk	
64-7	i	
64-8	sidste	
64-9	måned	
64-10	.	

#id=65
#text=Fordet første vil jeg bare lige sige at Grave Of The Fireflyes ikke er en af Miyazaki's film, men derimod en af Isao Takahata film.
65-1	For	
65-2	det	
65-3	første	
65-4	vil	
65-5	jeg	
65-6	bare	
65-7	lige	
65-8	sige	
65-9	at	
65-10	Grave	
65-11	Of	
65-12	The	
65-13	Fireflyes	
65-14	ikke	
65-15	er	
65-16	en	
65-17	af	
65-18	Miyazaki	
65-19	'	
65-20	s	
65-21	film	
65-22	,	
65-23	men	
65-24	derimod	
65-25	en	
65-26	af	
65-27	Isao	
65-28	Takahata	
65-29	film	
65-30	.	

#id=66
#text=Lyderda totalt fedt!
66-1	Lyder	
66-2	da	
66-3	totalt	
66-4	fedt	
66-5	!	

#id=67
#text=Jeg elsker den!
67-1	Jeg	
67-2	elsker	
67-3	den	
67-4	!	

#id=68
#text=Dragon Ball var den første der kom, og ja den kender vi jo alle sammen, men hvad med One Piece?
68-1	Dragon	
68-2	Ball	
68-3	var	
68-4	den	
68-5	første	
68-6	der	
68-7	kom	
68-8	,	
68-9	og	
68-10	ja	
68-11	den	
68-12	kender	
68-13	vi	
68-14	jo	
68-15	alle	
68-16	sammen	
68-17	,	
68-18	men	
68-19	hvad	
68-20	med	
68-21	One	
68-22	Piece	
68-23	?	

#id=69
#text=Bahhh!!endnu en Manga på Dansk...Kan godt sige, at min Tegnebog ikke just skriger af grin...
69-1	Bahhh	
69-2	!	
69-3	!	
69-4	endnu	
69-5	en	
69-6	Manga	
69-7	på	
69-8	Dansk	
69-9	.	
69-10	.	
69-11	.	
69-12	Kan	
69-13	godt	
69-14	sige	
69-15	,	
69-16	at	
69-17	min	
