# newdoc id = selvhenter-2.tsv
# sent_id = 1
# text =  Linkin Park- Live In Texas:)
6	:	:	PUNCT		
7	I	i	ADP		

# newdoc id = selvhenter-2.tsv
# sent_id = 21
# text =  Den er faktisk ret fed..!
1	Den	den	PRON		
2	er	være	AUX		verb.stative
3	faktisk	faktisk	ADV		
4	ret	ret	ADV		
5	fed	fed	ADJ		adj.all
6	.	.	PUNCT		
7	.	.	PUNCT		
8	!	!	PUNCT		

# newdoc id = selvhenter-2.tsv
# sent_id = 22
# text =  Orv, det er faktisk ret fedt: D
1	Orv	orv	PROPN		
2	,	,	PUNCT		
3	det	det	PRON		
4	er	være	AUX		verb.stative
5	faktisk	faktisk	ADV		
6	ret	ret	ADV		
7	fedt	fed	ADJ		adj.all
8	:	:	PUNCT		
9	D	d	X		

# newdoc id = selvhenter-2.tsv
# sent_id = 23
# text =  René
1	René	rené	PROPN		noun.person

# newdoc id = selvhenter-2.tsv
# sent_id = 24
# text =  Jeg har Flat Eric på bamse...
1	Jeg	jeg	PRON		
2	har	have	AUX		
3	Flat	flat	PROPN		noun.person
4	Eric	eric	PROPN		noun.person
5	på	på	ADP		
6	bamse	bamse	NOUN		noun.artifact
7	.	.	PUNCT		
8	.	.	PUNCT		
9	.	.	PUNCT		

# newdoc id = selvhenter-2.tsv
# sent_id = 25
# text =  Den her diskussion er pænt underlig..
1	Den	den	PRON		
2	her	her	ADV		
3	diskussion	diskussion	NOUN		noun.communication
4	er	være	AUX		verb.stative
5	pænt	pæn	ADV		
6	underlig	underlig	ADJ		adj.mental
7	.	.	PUNCT		
8	.	.	PUNCT		

# newdoc id = selvhenter-2.tsv
# sent_id = 26
# text =  ÅRGH!
1	ÅRGH	årgh	NOUN		
2	!	!	PUNCT		

# newdoc id = selvhenter-2.tsv
# sent_id = 27
# text =  Hvor smart er dét?: x
1	Hvor	hvor	ADV		
2	smart	smart	ADJ		adj.all
3	er	være	AUX		verb.stative
4	dét	dét	PRON		
5	?	?	PUNCT		
6	:	:	PUNCT		
7	x	x	NOUN		

# newdoc id = selvhenter-2.tsv
# sent_id = 28
# text =  Rimelig klam.
1	Rimelig	rimelig	ADV		
2	klam	klam	ADJ		adj.all
3	.	.	PUNCT		

# newdoc id = selvhenter-2.tsv
# sent_id = 29
# text =  Skrigfarver betegner jeg i hvert fald bare som farver der er lidt power i.
1	Skrigfarver	skrigfarv	NOUN		noun.shape
2	betegner	betegne	VERB		
3	jeg	jeg	PRON		
4	i	i	ADP		
5	hvert	hver	DET		
6	fald	fald	NOUN		
7	bare	bare	ADV		
8	som	som	ADP		
9	farver	farver	NOUN		noun.shape
10	der	der	ADV		
11	er	være	AUX		verb.stative
12	lidt	lidt	ADJ		
13	power	pow	NOUN		noun.phenomenon
14	i	i	ADP		
15	.	.	PUNCT		

# newdoc id = selvhenter-2.tsv
# sent_id = 30
# text =  SÅ sandt:)
1	SÅ	så	ADV		
2	sandt	sand	ADJ		adj.all
3	:	:	PUNCT		
4	)	)	PUNCT		

# newdoc id = selvhenter-2.tsv
# sent_id = 31
# text =  Det vidste jeg fandeme ikke.. dengang hun skrev inde under kærlighed at hun vist var forelsket i en" ham" stod jeg bare... ja..
1	Det	det	PRON		
2	vidste	vide	VERB		verb.cognition
3	jeg	jeg	PRON		
4	fandeme	fandeme	ADV		
5	ikke	ikke	ADV		
6	.	.	PUNCT		
7	.	.	PUNCT		
8	dengang	dengang	SCONJ		
9	hun	hun	PRON		
10	skrev	skrive	VERB		verb.communication
11	inde	inde	ADV		
12	under	under	ADP		
13	kærlighed	kærlighed	NOUN		
14	at	at	SCONJ		
15	hun	hun	PRON		
16	vist	vist	ADV		
17	var	være	AUX		verb.stative
18	forelsket	forelske	VERB		adj.mental
19	i	i	ADP		
20	en	en	DET		
21	"	"	PUNCT		
22	ham	han	PRON		
23	"	"	PUNCT		
24	stod	stå	VERB		verb.stative
25	jeg	jeg	PRON		
26	bare	bare	ADV		
27	.	.	PUNCT		
28	.	.	PUNCT		
29	.	.	PUNCT		
30	ja	ja	INTJ		
31	.	.	PUNCT		
32	.	.	PUNCT		

# newdoc id = selvhenter-2.tsv
# sent_id = 32
# text =  Nu klør min venstre.
1	Nu	nu	ADV		
2	klør	klø	VERB		
3	min	min	DET		
4	venstre	venstre	ADJ		
5	.	.	PUNCT		

# newdoc id = selvhenter-2.tsv
# sent_id = 33
# text =  Damn girl, du må være misundelig på mig.
1	Damn	damn	PROPN		
2	girl	girl	X		noun.person
3	,	,	PUNCT		
4	du	du	PRON		
5	må	måtte	AUX		
6	være	være	AUX		verb.stative
7	misundelig	misundelig	ADJ		adj.mental
8	på	på	ADP		
9	mig	jeg	PRON		
10	.	.	PUNCT		

# newdoc id = selvhenter-2.tsv
# sent_id = 34
# text =  Jeg er 15.
1	Jeg	jeg	PRON		
2	er	være	AUX		verb.stative
3	15	15	ADV		
4	.	.	PUNCT		

# newdoc id = selvhenter-2.tsv
# sent_id = 35
# text =  Vi var altid usunde.
1	Vi	vi	PRON		
2	var	være	AUX		verb.stative
3	altid	altid	ADV		
4	usunde	usund	ADJ		adj.all
5	.	.	PUNCT		

# newdoc id = selvhenter-2.tsv
# sent_id = 36
# text =  Der er ingen menu i Netscape/ Mozilla desværre..: ( Det skal nok kigges på..
1	Der	der	ADV		
2	er	være	VERB		verb.stative
3	ingen	ingen	DET		
4	menu	menu	NOUN		noun.communication
5	i	i	ADP		
6	Netscape	netscape	PROPN		noun.communication
7	/	/	PUNCT		
8	Mozilla	mozilla	PROPN		noun.communication
9	desværre	desværre	ADV		
10	.	.	PUNCT		
11	.	.	PUNCT		
12	:	:	PUNCT		
13	(	(	PUNCT		
14	Det	det	PRON		
15	skal	skulle	AUX		
16	nok	nok	ADV		
17	kigges	kigge	VERB		verb.cognition
18	på	på	ADP		verb.COLL
19	.	.	PUNCT		
20	.	.	PUNCT		

# newdoc id = selvhenter-2.tsv
# sent_id = 37
# text =  Det er jo derfor han cd salg går så skidt...
1	Det	det	PRON		
2	er	være	AUX		verb.stative
3	jo	jo	ADV		
4	derfor	derfor	ADV		
5	han	han	PRON		
6	cd	cd	VERB		noun.possession
7	salg	salg	NOUN		noun.possession
8	går	gå	VERB		verb.phenomenon
9	så	så	ADV		
10	skidt	skidt	ADJ		
11	.	.	PUNCT		
12	.	.	PUNCT		
13	.	.	PUNCT		

# newdoc id = selvhenter-2.tsv
# sent_id = 38
# text =  Mine er købt i Levis i City2.
1	Mine	mine	ADV		
2	er	være	AUX		
3	købt	købe	VERB		verb.possession
4	i	i	ADP		
5	Levis	levis	PROPN		noun.building
6	i	i	ADP		
7	City	city	PROPN		noun.building
8	2	2	PUNCT		noun.building
9	.	.	PUNCT		

# newdoc id = selvhenter-2.tsv
# sent_id = 39
# text =  Et citat som er på den der lille flap, så tænkte lige at jeg ville skrive den her:
1	Et	en	DET		
2	citat	citat	NOUN		noun.communication
3	som	som	ADP		
4	er	være	VERB		verb.stative
5	på	på	ADP		
6	den	den	DET		
7	der	der	ADV		
8	lille	lille	ADJ		adj.phys
9	flap	flap	NOUN		noun.artifact
10	,	,	PUNCT		
11	så	så	ADV		
12	tænkte	tænke	VERB		verb.cognition
13	lige	lige	ADV		
14	at	at	SCONJ		
15	jeg	jeg	PRON		
16	ville	ville	AUX		
17	skrive	skrive	VERB		verb.communication
18	den	den	DET		
19	her	her	ADV		
20	:	:	PUNCT		

# newdoc id = selvhenter-2.tsv
# sent_id = 40
# text =  *sf*
1	*sf*	*sf*	X		

# newdoc id = selvhenter-2.tsv
# sent_id = 41
# text =  På en måde tror jeg at drengen og hans familie som har beskyldt MJ for pædofili, gør det for at komme i medierne?
1	På	på	ADP		
2	en	en	DET		
3	måde	måde	NOUN		noun.abstract
4	tror	tro	VERB		verb.cognition
5	jeg	jeg	PRON		
6	at	at	PART		
7	drengen	dreng	VERB		noun.person
8	og	og	CCONJ		
9	hans	hans	DET		
10	familie	familie	NOUN		noun.person
11	som	som	ADP		
12	har	have	AUX		
13	beskyldt	beskylde	VERB		verb.communication
14	MJ	mj	PROPN		noun.person
15	for	for	ADP		
16	pædofili	pædofili	NOUN		noun.act
17	,	,	PUNCT		
18	gør	gøre	VERB		verb.act
19	det	det	PRON		
20	for	for	ADP		
21	at	at	PART		
22	komme	komme	VERB		verb.motion
23	i	i	ADP		
24	medierne	medium	NOUN		noun.institution
25	?	?	PUNCT		

# newdoc id = selvhenter-2.tsv
# sent_id = 42
# text =  Jeg har kun købt noget over nettet 2 gange, men det forløb perfekt begge gange.
1	Jeg	jeg	PRON		
2	har	have	VERB		
3	kun	kun	ADV		
4	købt	købe	VERB		verb.possession
5	noget	nogen	PRON		
6	over	over	ADP		
7	nettet	net	NOUN		noun.communication
8	2	2	NUM		
9	gange	gang	NOUN		noun.quantity
10	,	,	PUNCT		
11	men	men	CCONJ		
12	det	det	DET		
13	forløb	forløb	NOUN		verb.phenomenon
14	perfekt	perfekt	ADJ		
15	begge	begge	DET		
16	gange	gang	NOUN		noun.quantity
17	.	.	PUNCT		

# newdoc id = selvhenter-2.tsv
# sent_id = 43
# text =  Spice Girls CD' en og bibelen, tak: shock:
1	Spice	spic	NOUN		noun.artifact
2	Girls	girls	PROPN		noun.artifact
3	CD	cd	PROPN		noun.artifact
4	'	'	PUNCT		noun.artifact
5	en	en	DET		noun.artifact
6	og	og	CCONJ		
7	bibelen	bibel	NOUN		noun.communication
8	,	,	PUNCT		
9	tak	tak	NOUN		
10	:	:	PUNCT		
11	shock	shock	NOUN		
12	:	:	PUNCT		

# newdoc id = selvhenter-2.tsv
# sent_id = 44
# text =  Hehe..
1	Hehe	hehe	PROPN		
2	.	.	PUNCT		
3	.	.	PUNCT		

# newdoc id = selvhenter-2.tsv
# sent_id = 45
# text =  Men jeg vil dog ikke påstå at jeg elsker det, men jeg elsker det i den forstand at jeg altid bliver så glad når jeg har gjort rent!
1	Men	men	CCONJ		
2	jeg	jeg	PRON		
3	vil	ville	AUX		
4	dog	dog	ADV		
5	ikke	ikke	ADV		
6	påstå	påstå	VERB		verb.communication
7	at	at	SCONJ		
8	jeg	jeg	PRON		
9	elsker	elske	VERB		verb.emotion
10	det	det	PRON		
11	,	,	PUNCT		
12	men	men	CCONJ		
13	jeg	jeg	PRON		
14	elsker	elske	VERB		verb.emotion
15	det	det	PRON		
16	i	i	ADP		
17	den	den	DET		
18	forstand	forstand	NOUN		noun.cognition
19	at	at	SCONJ		
20	jeg	jeg	PRON		
21	altid	altid	ADV		
22	bliver	blive	AUX		verb.change
23	så	så	ADV		
24	glad	glad	ADJ		adj.mental
25	når	når	SCONJ		
26	jeg	jeg	PRON		
27	har	have	AUX		
28	gjort	gøre	VERB		verb.act
29	rent	ren	ADV		verb.PARTICLE
30	!	!	PUNCT		

# newdoc id = selvhenter-2.tsv
# sent_id = 46
# text =  Giv mig nogle gode idéer til forbedring... ( alt er bedre end den lyserøde skift der var før, lol)
1	Giv	give	VERB		verb.possession
2	mig	jeg	PRON		
3	nogle	nogen	DET		
4	gode	god	ADJ		
5	idéer	idé	NOUN		noun.cognition
6	til	til	ADP		
7	forbedring	forbedring	NOUN		noun.act
8	.	.	PUNCT		
9	.	.	PUNCT		
10	.	.	PUNCT		
11	(	(	PUNCT		
12	alt	al	ADJ		
13	er	være	AUX		verb.stative
14	bedre	god	ADJ		adj.all
15	end	ende	ADP		
16	den	den	DET		
17	lyserøde	lyserød	ADJ		adj.phys
18	skift	skift	NOUN		noun.communication
19	der	der	ADV		
20	var	være	VERB		verb.stative
21	før	før	ADV		
22	,	,	PUNCT		
23	lol	lol	PRON		
24	)	)	PUNCT		

# newdoc id = selvhenter-2.tsv
# sent_id = 47
# text =  Du må føle dig stolt, lol.
1	Du	du	PRON		
2	må	måtte	AUX		
3	føle	føle	VERB		verb.emotion
4	dig	du	PRON		
5	stolt	stolt	ADJ		adj.mental
6	,	,	PUNCT		
7	lol	lol	PRON		
8	.	.	PUNCT		

# newdoc id = selvhenter-2.tsv
# sent_id = 48
# text =  Der finder madrester under senge?: D
1	Der	der	ADV		
2	finder	finde	VERB		verb.act
3	madrester	madrester	NOUN		noun.food
4	under	under	ADP		
5	senge	seng	NOUN		noun.artifact
6	?	?	PUNCT		
7	:	:	PUNCT		
8	D	d	X		

# newdoc id = selvhenter-2.tsv
# sent_id = 49
# text =  Øhh... du siger lige at hans cder ikke lige har solgt så godt de sidste par gange- så kan det da ikke passe at han lever af at på pressens opmærksomhed, for det får han da..
1	Øhh	øhh	PROPN		
2	.	.	PUNCT		
3	.	.	PUNCT		
4	.	.	PUNCT		
5	du	du	PRON		
6	siger	sige	VERB		verb.communication
7	lige	lige	ADV		
8	at	at	SCONJ		
9	hans	hans	DET		
10	cder	cder	NOUN		noun.artifact
11	ikke	ikke	ADV		
12	lige	lige	ADV		
13	har	have	AUX		
14	solgt	sælge	VERB		verb.possession
15	så	så	ADV		
16	godt	godte	ADV		
17	de	den	DET		
18	sidste	sidste	ADJ		adj.time
19	par	par	NOUN		noun.quantity
20	gange	gang	NOUN		noun.quantity
21	-	-	PUNCT		
22	så	så	ADV		
23	kan	kunne	AUX		
24	det	det	PRON		
25	da	da	ADV		
26	ikke	ikke	ADV		
27	passe	passe	VERB		verb.stative
28	at	at	SCONJ		
29	han	han	PRON		
30	lever	levere	VERB		verb.act
31	af	af	ADP		verb.COLL
32	at	at	SCONJ		
33	på	på	ADP		
34	pressens	presse	NOUN		noun.person
35	opmærksomhed	opmærksomhed	NOUN		noun.cognition
36	,	,	PUNCT		
37	for	for	CCONJ		
38	det	det	PRON		
39	får	få	VERB		
40	han	han	PRON		
41	da	da	ADV		
42	.	.	PUNCT		
43	.	.	PUNCT		

# newdoc id = selvhenter-2.tsv
# sent_id = 50
# text =  Ah, de gode gamle dage på icq, hvor man sad og snakkede natten lang.
1	Ah	ah	INTJ		
2	,	,	PUNCT		
3	de	den	DET		
4	gode	god	ADJ		adj.all
5	gamle	gammel	ADJ		adj.time
6	dage	dag	NOUN		noun.time
7	på	på	ADP		
8	icq	icq	NOUN		noun.communication
9	,	,	PUNCT		
10	hvor	hvor	ADV		
11	man	man	PRON		
12	sad	sidde	VERB		verb.stative
13	og	og	CCONJ		
14	snakkede	snakke	VERB		verb.communication
15	natten	nat	NOUN		noun.time
16	lang	lang	ADJ		
17	.	.	PUNCT		

# newdoc id = selvhenter-2.tsv
# sent_id = 51
# text =  Men den var rigtig flot ligesom de andre, bare med en alt for langt slutning.
1	Men	men	CCONJ		
2	den	den	PRON		
3	var	være	AUX		verb.stative
4	rigtig	rigtig	ADV		
5	flot	flot	ADJ		adj.all
6	ligesom	ligesom	SCONJ		
7	de	den	PRON		
8	andre	anden	PRON		
9	,	,	PUNCT		
10	bare	bare	ADV		
11	med	med	ADP		
12	en	en	DET		
13	alt	al	ADJ		
14	for	for	ADV		
15	langt	lang	ADJ		adj.time
16	slutning	slutning	NOUN		noun.phenomenon
17	.	.	PUNCT		

# newdoc id = selvhenter-2.tsv
# sent_id = 52
# text =  Der findes jo feks også liberale i DK ( faktisk ligefrem et flertal), på trods af at de kommer med argumenter der ikke holder: P ( yeah, den ville bare ud)
1	Der	der	ADV		
2	findes	findes	VERB		verb.stative
3	jo	jo	ADV		
4	feks	fek	ADV		
5	også	også	ADV		
6	liberale	liberal	ADJ		adj.social
7	i	i	ADP		
8	DK	dk	PROPN		noun.location
9	(	(	PUNCT		
10	faktisk	faktisk	ADV		
11	ligefrem	ligefrem	ADV		
12	et	en	DET		
13	flertal	flertal	NOUN		noun.quantity
14	)	)	PUNCT		
15	,	,	PUNCT		
16	på	på	ADP		
17	trods	trods	NOUN		
18	af	af	ADP		
19	at	at	SCONJ		
20	de	den	PRON		
21	kommer	komme	VERB		verb.communication
22	med	med	ADP		verb.COLL
23	argumenter	argument	NOUN		noun.communication
24	der	der	ADV		
25	ikke	ikke	ADV		
26	holder	holde	VERB		verb.stative
27	:	:	PUNCT		
28	P	p	X		
29	(	(	PUNCT		
30	yeah	yeah	NOUN		
31	,	,	PUNCT		
32	den	den	PRON		
33	ville	ville	AUX		verb.emotion
34	bare	bare	ADV		
35	ud	ud	ADV		verb.PARTICLE
36	)	)	PUNCT		

# newdoc id = selvhenter-2.tsv
# sent_id = 53
# text =  Det er bare iorden!
1	Det	det	PRON		
2	er	være	AUX		verb.stative
3	bare	bare	ADV		
4	iorden	iord	NOUN		
5	!	!	PUNCT		

# newdoc id = selvhenter-2.tsv
# sent_id = 54
# text =  Så er der nu meget andet, jeg hellere ville!
1	Så	så	ADV		
2	er	være	VERB		verb.stative
3	der	der	ADV		
4	nu	nu	ADV		
5	meget	megen	ADJ		
6	andet	anden	PRON		
7	,	,	PUNCT		
8	jeg	jeg	PRON		
9	hellere	hellere	ADV		
10	ville	ville	VERB		
11	!	!	PUNCT		

# newdoc id = selvhenter-2.tsv
# sent_id = 55
# text =  Tit er det bare en vanesag.
1	Tit	tit	ADV		
2	er	være	AUX		verb.stative
3	det	det	PRON		
4	bare	bare	ADV		verb.emotion
5	en	en	DET		
6	vanesag	vanesag	NOUN		noun.abstract
7	.	.	PUNCT		

# newdoc id = selvhenter-2.tsv
# sent_id = 56
# text =  Var ved at dåne over hvor sejt designet var.
1	Var	være	VERB		verb.stative
2	ved	ved	ADP		verb.COLL
3	at	at	PART		
4	dåne	dåne	VERB		verb.emotion
5	over	over	ADP		
6	hvor	hvor	ADV		
7	sejt	sej	ADJ		adj.all
8	designet	design	NOUN		noun.artifact
9	var	være	VERB		verb.stative
10	.	.	PUNCT		

# newdoc id = selvhenter-2.tsv
# sent_id = 57
# text =  Men alt andet har været godt..
1	Men	men	CCONJ		
2	alt	al	ADJ		
3	andet	anden	PRON		
4	har	have	AUX		
5	været	være	AUX		verb.stative
6	godt	godte	ADV		adj.all
7	.	.	PUNCT		
8	.	.	PUNCT		

# newdoc id = selvhenter-2.tsv
# sent_id = 58
# text =  Vil gerne udnævne det her til Selvhenters mest ligegyldige diskution år 2004.
1	Vil	ville	AUX		
2	gerne	gerne	ADV		
3	udnævne	udnævne	VERB		verb.communication
4	det	det	PRON		
5	her	her	ADV		
6	til	til	ADP		
7	Selvhenters	selvhenters	PROPN		noun.communication
8	mest	megen	ADV		
9	ligegyldige	ligegyldig	ADJ		
10	diskution	diskution	NOUN		noun.communication
11	år	år	NOUN		noun.time
12	2004	2004	NUM		noun.time
