 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue
#id=1
#text=Danskeren indledte også sidstedagen på en sjetteplads og var efter otte huller blot tre slag efter den førende amerikaner Tiger Woods.
3-30	dens	dens	PO:#--#:--:-3ns	
3-31	huller	hul	NC:piu#:--:----	
3-32	for	for	T-:----:--:----	
3-33	ikke	ikke	D-:----:--:u---	
3-34	at	at	UI:----:--:----	
3-35	blive	blive	VI:----:-a:----	
3-36	skubbet	skubbe	VT:siu#:t-:----	
3-37	ned	ned	D-:----:--:u---	
3-38	i	i	T-:----:--:----	
3-39	en	en	PI:s-uc:--:----	
3-40	swimmingpool	swimmingpool	NC:siuc:--:----	
3-41	.	.	ZP	

#id=4
#text=Ejendomsmæglere er også milde og snilde i ' Hammerslag', som så igen har taget hul på en ny sæson, genudsendt søndag, hvor friværdiens glade søn, Peter Ingemann, igen gætter med sine mæglende svende og møer om prisen på jord og hus i Danmark.
4-1	Ejendomsmæglere	ejendomsmægler	NC:piu#:--:----	
4-2	er	være	VF:----:sa:----	
4-3	også	også	D-:----:--:u---	
4-4	milde	mild	AC:p#u#:--:p---	
4-5	og	og	CC:----:--:----	
4-6	snilde	snild	AC:sdu#:--:p---	
4-7	i	I	NC:siun:--:----	
4-8	'	'	ZA	
4-9	Hammerslag	hammerslag	NC:siun:--:----	
4-10	'	'	ZA	
4-11	,	,	ZD	
4-12	som	som	US:----:--:----	
4-13	så	så	D-:----:--:u---	
4-14	igen	igen	D-:----:--:u---	
4-15	har	have	VF:----:sa:----	
4-16	taget	tage	VT:siu#:t-:----	
4-17	hul	hul	NC:siun:--:----	
4-18	på	på	T-:----:--:----	
4-19	en	en	PI:s-uc:--:----	
4-20	ny	ny	AC:siuc:--:p---	
4-21	sæson	sæson	NC:siuc:--:----	
4-22	,	,	ZD	
4-23	genudsendt	genudsende	VT:siu#:t-:----	
4-24	søndag	søndag	NC:siuc:--:----	
4-25	,	,	ZD	
4-26	hvor	hvor	D-:----:--:u---	
4-27	friværdiens	friværdi	NC:sdgc:--:----	
4-28	glade	glad	AC:sdu#:--:p---	
4-29	søn	søn	NC:siuc:--:----	
4-30	,	,	ZD	
4-31	Peter	Peter	NP:siu#:--:----	
4-32	Ingemann	Ingemann	NP:siu#:--:----	
4-33	,	,	ZD	
4-34	igen	igen	D-:----:--:u---	
4-35	gætter	gætte	VF:----:sa:----	
4-36	med	med	T-:----:--:----	
4-37	sine	sine	XY:----:--:----	
4-38	mæglende	mægle	VP:##u#:s-:----	
4-39	svende	svend	NC:piu#:--:----	
4-40	og	og	CC:----:--:----	
4-41	møer	mø	NC:piu#:--:----	
4-42	om	om	T-:----:--:----	
4-43	prisen	pris	NC:sduc:--:----	
4-44	på	på	T-:----:--:----	
4-45	jord	jord	NC:siuc:--:----	
4-46	og	og	CC:----:--:----	
4-47	hus	hus	NC:siun:--:----	
4-48	i	i	T-:----:--:----	
4-49	Danmark	Danmark	NP:siu#:--:----	
4-50	.	.	ZP	

#id=5
#text= Og atletikkens problem er jo, at hullet efter de store navne er så stort lige nu", forklarer Michael Andersen.
5-1	Og	og	CC:----:--:----	
5-2	atletikkens	atletik	NC:sdgc:--:----	
5-3	problem	problem	NC:siun:--:----	
5-4	er	være	VF:----:sa:----	
5-5	jo	jo	D-:----:--:u---	
5-6	,	,	ZD	
5-7	at	at	CS:----:--:----	
5-8	hullet	hul	NC:sdun:--:----	
5-9	efter	efter	T-:----:--:----	
5-10	de	den	PM:p-u#:--:----	
5-11	store	stor	AC:p#u#:--:p---	
5-12	navne	navn	NC:piu#:--:----	
5-13	er	være	:----	
5-14	så	så	D-:----:--:u---	
5-15	stort	stor	AD:----:--:p---	
5-16	lige	lige	D-:----:--:u---	
5-17	nu	nu	D-:----:--:u---	
5-18	"	"	ZI	
5-19	,	,	ZD	
5-20	forklarer	forklare	VF:----:sa:----	
5-21	Michael	Michael	NP:siu#:--:----	
5-22	Andersen	Andersen	NP:siu#:--:----	
5-23	.	.	ZP	

#id=6
#text= Hvorpå man pludselig går igennem endnu et hul i endnu en af de høje takshække og næsten mister pusten, fordi man står i en lang, lang akse af græs, der sender blikket milevidt ud i landskabet.
6-1	Hvorpå	hvorpå	D-:----:--:u---	
6-2	man	man	PI:#-uc:--:----	
6-3	pludselig	pludselig	D-:----:--:u---	
6-4	går	gå	VF:----:sa:----	
6-5	igennem	igennem	T-:----:--:----	
6-6	endnu	endnu	D-:----:--:u---	
6-7	et	en	PI:s-un:--:----	
6-8	hul	hul	NC:siun:--:----	
6-9	i	i	T-:----:--:----	
6-10	endnu	endnu	D-:----:--:u---	
6-11	en	en	PI:s-uc:--:----	
6-12	af	af	T-:----:--:----	
6-13	de	den	PM:p-u#:--:----	
6-14	høje	høj	AC:p#u#:--:p---	
6-15	takshække	takshæk	NC:piu#:--:----	
6-16	og	og	CC:----:--:----	
6-17	næsten	næsten	D-:----:--:u---	
6-18	mister	miste	VF:----:sa:----	
6-19	pusten	pust	NC:sduc:--:----	
6-20	,	,	ZD	
6-21	fordi	fordi	CS:----:--:----	
6-22	man	man	PI:#-uc:--:----	
6-23	står	stå	VF:----:sa:----	
6-24	i	i	T-:----:--:----	
6-25	en	en	PI:s-uc:--:----	
6-26	lang	lang	AC:siuc:--:p---	
6-27	,	,	ZD	
6-28	lang	lang	AC:siuc:--:p---	
6-29	akse	akse	NC:siuc:--:----	
6-30	af	af	T-:----:--:----	
6-31	græs	græs	NC:siun:--:----	
6-32	,	,	ZD	
6-33	der	der	US:----:--:----	
6-34	sender	sende	VF:----:sa:----	
6-35	blikket	blik	NC:sdun:--:----	
6-36	milevidt	milevid	AD:----:--:p---	
6-37	ud	ud	---	
6-38	i	i	T-:----:--:----	
6-39	landskabet	landskab	NC:sdun:--:----	
6-40	.	.	ZP	

#id=7
#text= Efterhånden smeltede de og efterlod huller, der kan være 30 meter dybe og have en diameter på 100 meter.
7-1	Efterhånden	efterhånden	D-:----:--:u---	
7-2	smeltede	smelte	VF:----:ta:----	
7-3	de	de	PP:p-n#:--:-3n-	
7-4	og	og	D-:----:--:u---	
7-5	efterlod	efterlod	VF:----:ta:----	
7-6	huller	hul	NC:piu#:--:----	
7-7	,	,	ZD	
7-8	der	der	US:----:--:----	
7-9	kan	kunne	VF:----:sa:----	
7-10	være	være	VI:----:-a:----	
7-11	30	30	LC:--u-:--:----	
7-12	meter	meter	NC:piu#:--:----	
7-13	dybe	dyb	AC:p#u#:--:p---	
7-14	og	og	CC:----:--:----	
7-15	have	have	VI:----:-a:----	
7-16	en	en	PI:s-uc:--:----	
7-17	diameter	diameter	NC:siuc:--:----	
7-18	på	på	T-:----:--:----	
7-19	100	100	LC:--u-:--:----	
7-20	meter	meter	NC:piu#:--:----	
7-21	.	.	ZP	

#id=8
#text= Mols Bjerge består altså ikke blot af knolde, men også af dybe huller.
8-1	Mols	mol	NP:sig#:--:----	
8-2	Bjerge	bjerg	NC:piu#:--:----	
8-3	består	bestå	VF:----:sa:----	
8-4	altså	altså	D-:----:--:u---	
8-5	ikke	ikke	D-:----:--:u---	
8-6	blot	blot	D-:----:--:u---	
8-7	af	af	T-:----:--:----	
8-8	knolde	knold	NC:piu#:--:----	
8-9	,	,	ZD	
8-10	men	men	CC:----:--:----	
8-11	også	også	D-:----:--:u---	
8-12	af	af	T-:----:--:----	
8-13	dybe	dyb	AC:p#u#:--:p---	
8-14	huller	hul	NC:piu#:--:----	
8-15	.	.	ZP	

#id=9
#text= En tyv stjal ifølge legenden et lam og stegte kødet i et tildækket hul i jorden, så røgen ikke afslørede ham".
9-1	En	en	PI:s-uc:--:----	
9-2	tyv	tyv	NC:siuc:--:----	
9-3	stjal	stjæle	VF:----:ta:----	
9-4	ifølge	ifølge	T-:----:--:----	
9-5	legenden	legende	NC:sduc:--:----	
9-6	et	en	PI:s-un:--:----	
9-7	lam	lam	NC:siun:--:----	
9-8	og	og	CC:----:--:----	
9-9	stegte	stege	VF:----:ta:----	
9-10	kødet	kød	NC:sdun:--:----	
9-11	i	i	T-:----:--:----	
9-12	et	en	PI:s-un:--:----	
9-13	tildækket	tildække	VT:siu#:t-:----	
9-14	hul	hul	NC:siun:--:----	
9-15	i	i	T-:----:--:----	
9-16	jorden	jord	NC:sduc:--:----	
9-17	,	,	ZD	
9-18	så	så	CS:----:--:----	
9-19	røgen	røg	NC:sduc:--:----	
9-20	ikke	ikke	D-:----:--:u---	
9-21	afslørede	afsløre	VF:----:ta:----	
9-22	ham	han	PP:s-uc:--:-3n-	
9-23	"	"	ZI	
9-24	.	.	ZP	

#id=10
#text= Det tog vi hul på for to år siden med rejsen til Egypten, hvor vi så alle de store ting, man skal se.
10-1	Det	det	PP:s-un:--:-3n-	
10-2	tog	tage	VF:----:ta:----	
10-3	vi	vi	PP:p-nc:--:-1n-	
10-4	hul	hul	NC:siun:--:----	
10-5	på	på	T-:----:--:----	
10-6	for	for	T-:----:--:----	
10-7	to	to	LC:--u-:--:----	
10-8	år	år	NC:piu#:--:----	
10-9	siden	siden	D-:----:--:u---	
10-10	med	med	T-:----:--:----	
10-11	rejsen	rejse	NC:sduc:--:----	
10-12	til	til	T-:----:--:----	
10-13	Egypten	Egypten	NP:siu#:--:----	
10-14	,	,	ZD	
10-15	hvor	hvor	D-:----:--:u---	
10-16	vi	vi	PP:p-nc:--:-1n-	
10-17	så	så	D-:----:--:u---	
10-18	alle	al	PI:p-u#:--:----	
10-19	de	den	PM:p-u#:--:----	
10-20	store	stor	AC:p#u#:--:p---	
10-21	ting	ting	NC:piu#:--:----	
10-22	,	,	ZD	
10-23	man	man	PI:#-uc:--:----	
10-24	skal	skulle	VF:----:sa:----	
10-25	se	se	VI:----:-a:----	
10-26	.	.	ZP	

#id=11
#text=Enkelte sigtede nåede ikke at blive beskyttet af et navneforbud, men eftersom det kan blive afsagt når som helst, vil Sket i ugen for ikke at risikere at komme i karambolage med retsplejeloven nøjes med at omtale hovedpersonen i en af ugens nye sager som ' en elitesportsmand, der fandt 18 huller i skattelovgivningen'.
11-1	Enkelte	enkelt	AC:p#u#:--:p---	
11-2	sigtede	sigte	VP:p#u#:t-:----	
11-3	nåede	nå	VF:----:ta:----	
11-4	ikke	ikke	D-:----:--:u---	
11-5	at	at	UI:----:--:----	
11-6	blive	blive	VI:----:-a:----	
11-7	beskyttet	beskytte	VT:siu#:t-:----	
11-8	af	af	T-:----:--:----	
11-9	et	en	PI:s-un:--:----	
11-10	navneforbud	navneforbud	NC:siun:--:----	
11-11	,	,	ZD	
11-12	men	men	CC:----:--:----	
11-13	eftersom	eftersom	CS:----:--:----	
11-14	det	det	PP:s-un:--:-3n-	
11-15	kan	kunne	VF:----:sa:----	
11-16	blive	blive	VI:----:-a:----	
11-17	afsagt	afsige	VT:siu#:t-:----	
11-18	når	når	CS:----:--:----	
11-19	som	som	US:----:--:----	
11-20	helst	helst	D-:----:--:u---	
11-21	,	,	ZD	
11-22	vil	ville	VF:----:sa:----	
11-23	Sket	ske	VT:siu#:t-:----	
11-24	i	i	T-:----:--:----	
11-25	ugen	uge	NC:sduc:--:----	
11-26	for	for	T-:----:--:----	
11-27	ikke	ikke	D-:----:--:u---	
11-28	at	at	UI:----:--:----	
11-29	risikere	risikere	-a:----	
11-30	at	at	UI:----:--:----	
11-31	komme	komme	VI:----:-a:----	
11-32	i	i	T-:----:--:----	
11-33	karambolage	karambolage	NC:siuc:--:----	
11-34	med	med	T-:----:--:----	
11-35	retsplejeloven	retsplejelov	NC:sduc:--:----	
11-36	nøjes	nøje	VI:----:-p:----	
11-37	med	med	T-:----:--:----	
11-38	at	at	UI:----:--:----	
11-39	omtale	omtale	VI:----:-a:----	
11-40	hovedpersonen	hovedperson	NC:sduc:--:----	
11-41	i	i	T-:----:--:----	
11-42	en	en	PI:s-uc:--:----	
11-43	af	af	T-:----:--:----	
11-44	ugens	uge	NC:sdgc:--:----	
11-45	nye	ny	AC:p#u#:--:p---	
11-46	sager	sag	NC:piu#:--:----	
11-47	som	som	XY:----:--:----	
11-48	'	'	ZA	
11-49	en	en	PI:s-uc:--:----	
11-50	elitesportsmand	elitesportsmand	NC:siuc:--:----	
11-51	,	,	ZD	
11-52	der	der	US:----:--:----	
11-53	fandt	finde	VF:----:ta:----	
11-54	18	18	LC:--u-:--:----	
11-55	huller	hul	NC:piu#:--:----	
11-56	i	i	T-:----:--:----	
11-57	skattelovgivningen	skattelovgivning	NW:----:--:----	
11-58	'	'	ZA	
11-59	.	.	ZP	

#id=12
#text=Næste folketingsvalg er med andre ord tabt, hvis S-SF forslaget kradser penge ind til det ' sorte hul', vi normalt kalder statskassen.
12-1	Næste	næste	AC:§§u§:--:p---	
12-2	folketingsvalg	folketingsvalg	NC:siun:--:----	
12-3	er	være	VF:----:sa:----	
12-4	med	med	T-:----:--:----	
12-5	andre	anden	PI:p-u#:--:----	
12-6	ord	ord	NC:piu#:--:----	
12-7	tabt	tabe	VT:siu#:t-:----	
12-8	,	,	ZD	
12-9	hvis	hvis	CS:----:--:----	
12-10	S	S	NW:----:--:----	
12-11	-	-	ZH	
12-12	SF	SF	NP:siu#:--:----	
12-13	forslaget	forslag	NC:sdun:--:----	
12-14	kradser	kradse	VF:----:sa:----	
12-15	penge	penge	NC:piu#:--:----	
12-16	ind	ind	D-:----:--:u---	
12-17	til	til	T-:----:--:----	
12-18	det	det	XY:----:--:----	
12-19	'	'	ZA	
12-20	sorte	sort	AC:sdu#:--:p---	
12-21	hul	hul	NC:siun:--:----	
12-22	'	'	ZA	
12-23	,	,	ZD	
12-24	vi	vi	PP:p-nc:--:-1n-	
12-25	normalt	normal	AD:----:--:p---	
12-26	kalder	kalde	VF:----:sa:----	
12-27	statskassen	statskasse	NC:sduc:--:----	
12-28	.	.	ZP	

#id=13
#text= De efterlader gerne et hvidt hul i midten, et ufarvet (men ikke figurtomt) centralfelt.
13-1	De	de	PP:p-n#:--:-3n-	
13-2	efterlader	efterlade	VF:----:sa:----	
13-3	gerne	gerne	D-:----:--:u---	
13-4	et	en	PI:s-un:--:----	
13-5	hvidt	hvid	AC:siun:--:p---	
13-6	hul	hul	NC:siun:--:----	
13-7	i	i	T-:----:--:----	
13-8	midten	midte	NC:sduc:--:----	
13-9	,	,	ZD	
13-10	et	en	PI:s-un:--:----	
13-11	ufarvet	ufarvet	AC:siun:--:p---	
13-12	(	(	ZD	
13-13	men	men	CC:----:--:----	
13-14	ikke	ikke	D-:----:--:u---	
13-15	figurtomt	figurtom	AC:siun:--:p---	
13-16	)	)	ZD	
13-17	centralfelt	centralfelt	NC:siun:--:----	
13-18	.	.	ZP	

#id=14
#text= De sidder i nogle dybe huller, og tallene henligger derfor under visse lysforhold i skygge.
14-1	De	de	PP:p-n#:--:-3n-	
14-2	sidder	sidde	VF:----:sa:----	
14-3	i	i	T-:----:--:----	
14-4	nogle	nogen	PI:p-u#:--:----	
14-5	dybe	dyb	AC:p#u#:--:p---	
14-6	huller	hul	NC:piu#:--:----	
14-7	,	,	ZD	
14-8	og	og	CC:----:--:----	
14-9	tallene	tal	NC:pdu#:--:----	
14-10	henligger	henligge	VF:----:sa:----	
14-11	derfor	derfor	D-:----:--:u---	
14-12	under	under	T-:----:--:----	
14-13	visse	vis	AC:p#u#:--:p---	
14-14	lysforhold	lysforhold	NC:piu#:--:----	
14-15	i	i	T-:----:--:----	
14-16	skygge	skygge	NC:siuc:--:----	
14-17	.	.	ZP	

#id=15
#text= Lægger tudser æg/unger i et hul i jorden?
15-1	Lægger	lægge	VF:----:sa:----	
15-2	tudser	tudse	NC:piu#:--:----	
15-3	æg	æg	NC:piu#:--:----	
15-4	/	/	ZS	
15-5	unger	unge	NC:piu#:--:----	
15-6	i	i	T-:----:--:----	
15-7	et	en	PI:s-un:--:----	
15-8	hul	hul	NC:siun:--:----	
15-9	i	i	T-:----:--:----	
15-10	jorden	jord	NC:sduc:--:----	
15-11	?	?	ZQ	

#id=16
#text= Den var blevet blotlagt, græsmaskinen havde slet ikke berørt den, dertil lå hullet for dybt, men mosset, der havde dækket tudse og hul, var væk.
16-1	Den	den	PP:s-uc:--:-3n-	
16-2	var	være	VF:----:ta:----	
16-3	blevet	blive	VT:siu#:t-:----	
16-4	blotlagt	blotlægge	VT:siu#:t-:----	
16-5	,	,	ZD	
16-6	græsmaskinen	græsmaskine	NC:sduc:--:----	
16-7	havde	have	VF:----:ta:----	
16-8	slet	slet	D-:----:--:u---	
16-9	ikke	ikke	D-:----:--:u---	
16-10	berørt	berøre	VT:siu#:t-:----	
16-11	den	den	PP:s-uc:--:-3n-	
16-12	,	,	ZD	
16-13	dertil	dertil	D-:----:--:u---	
16-14	lå	ligge	VF:----:ta:----	
16-15	hullet	hulle	VT:siu#:t-:----	
16-16	for	for	T-:----:--:----	
16-17	dybt	dyb	AC:siun:--:p---	
16-18	,	,	ZD	
16-19	men	men	CC:----:--:----	
16-20	mosset	mos	NC:sdun:--:----	
16-21	,	,	ZD	
16-22	der	der	US:----:--:----	
16-23	havde	have	VF:----:ta:----	
16-24	dækket	dække	VT:siu#:t-:----	
16-25	tudse	tudse	NC:siuc:--:----	
16-26	og	og	CC:----:--:----	
16-27	hul	hul	NC:siun:--:----	
16-28	,	,	ZD	
16-29	var	være	VF:----:ta:----	
16-30	væk	væk	D-:----:--:u---	
16-31	.	.	ZP	

#id=17
#text=Hullet var pænt dybt, og det må da have krævet ikke så lidt anstrengelse at grave sådan et hul.
17-1	Hullet	hul	NC:sdun:--:----	
17-2	var	være	VF:----:ta:----	
17-3	pænt	pæn	AD:----:--:p---	
17-4	dybt	dyb	AC:siun:--:p---	
17-5	,	,	ZD	
17-6	og	og	CC:----:--:----	
17-7	det	det	PP:s-un:--:-3n-	
17-8	må	måtte	VF:----:sa:----	
17-9	da	da	D-:----:--:u---	
17-10	have	have	VI:----:-a:----	
17-11	krævet	kræve	VT:siu#:t-:----	
17-12	ikke	ikke	D-:----:--:u---	
17-13	så	så	D-:----:--:u---	
17-14	lidt	lidt	AC:siu§:--:p---	
17-15	anstrengelse	anstrengelse	NC:siuc:--:----	
17-16	at	at	CS:----:--:----	
17-17	grave	grav	NC:piu#:--:----	
17-18	sådan	sådan	D-:----:--:u---	
17-19	et	en	PI:s-un:--:----	
17-20	hul	hul	NC:siun:--:----	
17-21	.	.	ZP	

#id=18
#text="I stedet for at lappe huller, når vi kommer hjem, skal vi bearbejde vores oplevelser præventivt.
18-1	"	"	ZI	
18-2	I	i	T-:----:--:----	
18-3	stedet	sted	NC:sdun:--:----	
18-4	for	for	T-:----:--:----	
18-5	at	at	UI:----:--:----	
18-6	lappe	lappe	VI:----:-a:----	
18-7	huller	hul	NC:piu#:--:----	
18-8	,	,	ZD	
18-9	når	når	CS:----:--:----	
18-10	vi	vi	PP:p-nc:--:-1n-	
18-11	kommer	komme	VF:----:sa:----	
18-12	hjem	hjem	D-:----:--:u---	
18-13	,	,	ZD	
18-14	skal	skulle	VF:----:sa:----	
18-15	vi	vi	PP:p-nc:--:-1n-	
18-16	bearbejde	bearbejde	VI:----:-a:----	
18-17	vores	vores	PO:#--#:--:-1np	
18-18	oplevelser	oplevelse	NC:piu#:--:----	
18-19	præventivt	præventiv	AD:----:--:p---	
18-20	.	.	ZP	

#id=19
#text=I stedet for at lappe huller, når vi kommer hjem, skal vi bearbejde vores oplevelser præventivt Major Nicolai Schat-Eppers.
19-1	I	i	T-:----:--:----	
19-2	stedet	sted	NC:sdun:--:----	
19-3	for	for	T-:----:--:----	
19-4	at	at	UI:----:--:----	
19-5	lappe	lappe	VI:----:-a:----	
19-6	huller	hul	NC:piu#:--:----	
19-7	,	,	ZD	
19-8	når	når	CS:----:--:----	
19-9	vi	vi	PP:p-nc:--:-1n-	
19-10	kommer	komme	VF:----:sa:----	
19-11	hjem	hjem	D-:----:--:u---	
19-12	,	,	ZD	
19-13	skal	skulle	VF:----:sa:----	
19-14	vi	vi	PP:p-nc:--:-1n-	
19-15	bearbejde	bearbejde	VI:----:-a:----	
19-16	vores	vores	PO:#--#:--:-1np	
19-17	oplevelser	oplevelse	NC:piu#:--:----	
19-18	præventivt	præventiv	AD:----:--:p---	
19-19	Major	Major	NP:siu#:--:----	
19-20	Nicolai	Nicolai	NP:siu#:--:----	
19-21	Schat	Schat	NP:siu#:--:----	
19-22	-	-	ZH	
19-23	Eppers	Eppers	NP:siu#:--:----	
19-24	.	.	ZP	

#id=20
#text= Oprindeligt var målet 2,3 sekunders efterklang, og DR vil nu undersøge, om det er muligt at opnå ved eksempelvis at spartle de tusindvis af huller i væggene ud, så salen bliver lidt hårdere.
20-1	Oprindeligt	oprindelig	AD:----:--:p---	
20-2	var	være	VF:----:ta:----	
20-3	målet	mål	NC:sdun:--:----	
20-4	2	2	LC:--u-:--:----	
20-5	,	,	ZD	
20-6	3	3	LC:--u-:--:----	
20-7	sekunders	sekund	NC:pig#:--:----	
20-8	efterklang	efterklang	NC:siuc:--:----	
20-9	,	,	ZD	
20-10	og	og	CC:----:--:----	
20-11	DR	DR	NP:siu#:--:----	
20-12	vil	ville	VF:----:sa:----	
20-13	nu	nu	D-:----:--:u---	
20-14	undersøge	undersøge	VI:----:-a:----	
20-15	,	,	ZD	
20-16	om	om	CS:----:--:----	
20-17	det	det	PP:s-un:--:-3n-	
20-18	er	være	VF:----:sa:----	
20-19	muligt	mulig	AC:siun:--:p---	
20-20	at	at	UI:----:--:----	
20-21	opnå	opnå	VI:----:-a:----	
20-22	ved	ved	T-:----:--:----	
20-23	eksempelvis	eksempelvis	D-:----:--:u---	
20-24	at	at	UI:----:--:----	
20-25	spartle	spartle	VI:----:-a:----	
20-26	de	den	PM:p-u#:--:----	
20-27	tusindvis	tusindvis	D-:----:--:u---	
20-28	af	af	T-:----:--:----	
20-29	huller	hul	NC:piu#:--:----	
20-30	i	i	T-:----:--:----	
20-31	væggene	væg	NC:pdu#:--:----	
20-32	ud	ud	D-:----:--:u---	
20-33	,	,	ZD	
20-34	så	så	CS:----:--:----	
20-35	salen	sal	NC:sduc:--:----	
20-36	bliver	blive	VF:----:sa:----	
20-37	lidt	lidt	AD:----:--:p---	
20-38	hårdere	hård	AC:##u#:--:c---	
20-39	.	.	ZP	

#id=21
#text= Derfor vil man i forbindelse med, at der alligevel skal stilladser op i salen til en hovedrengøring, undersøge, om det er muligt at spartle de mange huller i væggene ud uden at ridse i træet, og  om det kan forbedre lydoplevelsen.
21-1	Derfor	derfor	D-:----:--:u---	
21-2	vil	ville	VF:----:sa:----	
21-3	man	man	PI:#-uc:--:----	
21-4	i	i	T-:----:--:----	
21-5	forbindelse	forbindelse	NC:siuc:--:----	
21-6	med	med	T-:----:--:----	
21-7	,	,	ZD	
21-8	at	at	CS:----:--:----	
21-9	der	der	US:----:--:----	
21-10	alligevel	alligevel	D-:----:--:u---	
21-11	skal	skulle	VF:----:sa:----	
21-12	stilladser	stillads	NC:piu#:--:----	
21-13	op	op	D-:----:--:u---	
21-14	i	i	T-:----:--:----	
21-15	salen	sal	NC:sduc:--:----	
21-16	til	til	T-:----:--:----	
21-17	en	en	PI:s-uc:--:----	
21-18	hovedrengøring	hovedrengøring	NC:siuc:--:----	
21-19	,	,	ZD	
21-20	undersøge	undersøge	VI:----:-a:----	
