 # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value
#id=1
#text=Men senest har han været i rampelyset for sin grove optræden i "Til middag hos...", hvorfra han blev fyret efter to programmer.
5-3	nytårskur	B-noun.act	
5-4	for	O	
5-5	det	O	
5-6	diplomatiske	B-adj.social	
5-7	korps	B-noun.person	
5-8	på	O	
5-9	Christiansborg	B-noun.building	
5-10	.	O	

#id=6
#text=Stjernernefunklede om kap, da årets amerikanske musikstatuetter blev uddelt i glimmerbyen Los Angeles.
6-1	Stjernerne	B-noun.person	
6-2	funklede	B-verb.act	
6-3	om	O	
6-4	kap	O	
6-5	,	O	
6-6	da	O	
6-7	årets	B-noun.time	
6-8	amerikanske	B-adj.social	
6-9	musikstatuetter	B-noun.artifact	
6-10	blev	O	
6-11	uddelt	B-verb.possession	
6-12	i	O	
6-13	glimmerbyen	B-noun.location	
6-14	Los	B-noun.location	
6-15	Angeles	I-noun.location	
6-16	.	O	

#id=7
#text=Er den fra Vestjylland? - Ja, det er den faktisk.
7-1	Er	B-verb.stative	
7-2	den	O	
7-3	fra	O	
7-4	Vestjylland	B-noun.location	
7-5	?	O	
7-6	-	O	
7-7	Ja	O	
7-8	,	O	
7-9	det	O	
7-10	er	B-verb.stative	
7-11	den	O	
7-12	faktisk	O	
7-13	.	O	

#id=8
#text=Foto:
8-1	Foto	B-noun.artifact	
8-2	:	O	

#id=9
#text=28-årigeMartin Axelgaard er godt på vej til at blive en vaskeægte rockstjerne.
9-1	28	B-adj.time	
9-2	-	I-adj.time	
9-3	årige	I-adj.time	
9-4	Martin	B-noun.person	
9-5	Axelgaard	I-noun.person	
9-6	er	B-verb.stative	
9-7	godt	O	
9-8	på	B-verb.COLL	
9-9	vej	B-verb.COLL	
9-10	til	B-verb.COLL	
9-11	at	O	
9-12	blive	B-verb.change	
9-13	en	O	
9-14	vaskeægte	B-adj.all	
9-15	rockstjerne	B-noun.person	
9-16	.	O	

#id=10
#text=Da han begyndte at gå flere etager op ad trapper, så han lys for enden af tunnelen.
10-1	Da	O	
10-2	han	O	
10-3	begyndte	B-verb.aspectual	
10-4	at	O	
10-5	gå	B-verb.motion	
10-6	flere	O	
10-7	etager	B-noun.artifact	
10-8	op	O	
10-9	ad	O	
10-10	trapper	B-noun.artifact	
10-11	,	O	
10-12	så	O	
10-13	han	O	
10-14	lys	B-noun.phenomenon	
10-15	for	O	
10-16	enden	B-noun.location	
10-17	af	O	
10-18	tunnelen	B-noun.building	
10-19	.	O	

#id=11
#text=Anurag Bishnoi er endnu en gang tilfreds med sit arbejde: - Alle tre er sunde børn.
11-1	Anurag	B-noun.person	
11-2	Bishnoi	I-noun.person	
11-3	er	B-verb.stative	
11-4	endnu	O	
11-5	en	O	
11-6	gang	O	
11-7	tilfreds	B-adj.mental	
11-8	med	O	
11-9	sit	O	
11-10	arbejde	B-noun.act	
11-11	:	O	
11-12	-	O	
11-13	Alle	O	
11-14	tre	O	
11-15	er	B-verb.stative	
11-16	sunde	B-adj.phys	
11-17	børn	B-noun.person	
11-18	.	O	

#id=12
#text=-veltalende nordjyde, har sammen med journalistkollegaen Søren Kaster ramt en guldåre.
12-1	-	O	
12-2	veltalende	B-adj.social	
12-3	nordjyde	B-noun.person	
12-4	,	O	
12-5	har	O	
12-6	sammen	O	
12-7	med	O	
12-8	journalistkollegaen	B-noun.person	
12-9	Søren	B-noun.person	
12-10	Kaster	I-noun.person	
12-11	ramt	B-verb.act	
12-12	en	O	
12-13	guldåre	B-noun.object	
12-14	.	O	

#id=13
#text=eftertrag tet skuespiller, kan ikke nøjes med at h øste hæder herhjemme.
13-1	efte	B-adj.all	
13-2	rtrag	I-adj.all	
13-3	tet	I-adj.all	
13-4	skuespiller	B-noun.person	
13-5	,	O	
13-6	kan	O	
13-7	ikke	O	
13-8	nøjes	B-verb.act	
13-9	med	O	
13-10	at	O	
13-11	h	B-verb.possession	
13-12	øste	I-verb.possession	
13-13	hæder	B-noun.act	
13-14	herhjemme	B-noun.location	
13-15	.	O	

#id=14
#text=Privat er han udstyret med et dårligt sovehjerte og stresser helt vildt over at t ale i telefon.
14-1	Privat	O	
14-2	er	B-verb.stative	
14-3	han	O	
14-4	udstyret	B-verb.possession	
14-5	med	O	
14-6	et	O	
14-7	dårligt	B-adj.phys	
14-8	sovehjerte	B-noun.attribute	
14-9	og	O	
14-10	stresser	B-verb.cognition	
14-11	helt	O	
14-12	vildt	O	
14-13	over	O	
14-14	at	O	
14-15	t	B-noun.communication	
14-16	ale	I-noun.communication	
14-17	i	O	
14-18	telefon	B-noun.communication	
14-19	.	O	

#id=15
#text=Derer tale om otte programmer med  ca. 200 sketcher under fællestitlen " Store Stygge Ulfshow", og de bliver sendt i det nye år.
15-1	Der	O	
15-2	er	B-verb.stative	
15-3	tale	B-verb.COLL	
15-4	om	B-verb.COLL	
15-5	otte	O	
15-6	programmer	B-noun.communication	
15-7	med	O	
15-8	ca	O	
15-9	.	O	
15-10	200	O	
15-11	sketcher	B-noun.communication	
15-12	under	O	
15-13	fællestitlen	B-noun.attribute	
15-14	"	O	
15-15	Store	B-noun.communication	
15-16	Stygge	I-noun.communication	
15-17	Ulfshow	I-noun.communication	
15-18	"	O	
15-19	,	O	
15-20	og	O	
15-21	de	O	
15-22	bliver	O	
15-23	sendt	B-verb.communication	
15-24	i	O	
15-25	det	O	
15-26	nye	B-adj.time	
15-27	år	B-noun.time	
15-28	.	O	

#id=16
#text=Hun er mor til en søn og farmor til to teenagebørn.
16-1	Hun	O	
16-2	er	B-verb.stative	
16-3	mor	B-noun.person	
16-4	til	O	
16-5	en	O	
16-6	søn	B-noun.person	
16-7	og	O	
16-8	farmor	B-noun.person	
16-9	til	O	
16-10	to	O	
16-11	teenagebørn	B-noun.person	
16-12	.	O	

#id=17
#text=Vandmanden Kæreste:
17-1	Vandmanden	B-noun.person	
17-2	Kæreste	B-noun.person	
17-3	:	O	

#id=18
#text=Det skaber dog en del forviklinger og skepsis.
18-1	Det	O	
18-2	skaber	B-verb.creation	
18-3	dog	O	
18-4	en	O	
18-5	del	B-noun.quantity	
18-6	forviklinger	B-noun.cognition	
18-7	og	O	
18-8	skepsis	B-noun.cognition	
18-9	.	O	

#id=19
#text=Sidsteår blev uret Big Ben lavet i strå, og denne gang har han og personalet kreeret en ti meter høj statue, der forestiller en lækat.
19-1	Sidste	B-adj.time	
19-2	år	B-noun.time	
19-3	blev	O	
19-4	uret	B-noun.artifact	
19-5	Big	B-noun.artifact	
19-6	Ben	I-noun.artifact	
19-7	lavet	B-verb.creation	
19-8	i	O	
19-9	strå	B-noun.plant	
19-10	,	O	
19-11	og	O	
19-12	denne	O	
19-13	gang	B-noun.time	
19-14	har	O	
19-15	han	O	
19-16	og	O	
19-17	personalet	B-noun.person	
19-18	kreeret	B-verb.creation	
19-19	en	O	
19-20	ti	O	
19-21	meter	B-noun.quantity	
19-22	høj	B-adj.phys	
19-23	statue	B-noun.artifact	
19-24	,	O	
19-25	der	O	
19-26	forestiller	B-verb.stative	
19-27	en	O	
19-28	lækat	B-noun.animal	
19-29	.	O	

#id=20
#text=-våd kronprinsesse, trodsede regnen, da hun i weekenden deltog i Børnestafetten i Fælledparken, København.
20-1	-	O	
20-2	våd	B-adj.all	
20-3	kronprinsesse	B-noun.person	
20-4	,	O	
20-5	trodsede	B-verb.motion	
20-6	regnen	B-noun.phenomenon	
20-7	,	O	
20-8	da	O	
20-9	hun	O	
20-10	i	O	
20-11	weekenden	B-noun.time	
20-12	deltog	B-verb.social	
20-13	i	O	
20-14	Børnestafetten	B-noun.institution	
20-15	i	O	
20-16	Fælledparken	B-noun.location	
20-17	,	O	
20-18	København	B-noun.location	
20-19	.	O	

#id=21
#text=Det var måske derfor, hun i sin enorme brandert søgte tilflugt på dametoilettet.
21-1	Det	O	
21-2	var	B-verb.stative	
21-3	måske	O	
21-4	derfor	O	
21-5	,	O	
21-6	hun	O	
21-7	i	O	
21-8	sin	O	
21-9	enorme	B-adj.phys	
21-10	brandert	B-noun.act	
21-11	søgte	B-verb.motion	
21-12	tilflugt	B-verb.COLL	
21-13	på	O	
21-14	dametoilettet	B-noun.building	
21-15	.	O	

#id=22
#text=Heldigviser kærligheden mere end gengældt, afslører Anders.
22-1	Heldigvis	O	
22-2	er	B-verb.stative	
22-3	kærligheden	B-noun.feeling	
22-4	mere	O	
22-5	end	O	
22-6	gengældt	B-verb.social	
22-7	,	O	
22-8	afslører	B-verb.communication	
22-9	Anders	O	
22-10	.	O	

#id=23
#text=Claushavde dog overskud til at hilse med knus og kram på de mennesker, der kom forbi hans bord, som var fyldt med lækre drikkevarer.
23-1	Claus	O	
23-2	havde	B-verb.possession	
23-3	dog	O	
23-4	overskud	B-noun.attribute	
23-5	til	O	
23-6	at	O	
23-7	hilse	B-verb.communication	
23-8	med	O	
23-9	knus	B-noun.act	
23-10	og	O	
23-11	kram	B-noun.act	
23-12	på	O	
23-13	de	O	
23-14	mennesker	B-noun.person	
23-15	,	O	
23-16	der	O	
23-17	kom	B-verb.motion	
23-18	forbi	O	
23-19	hans	O	
23-20	bord	B-noun.artifact	
23-21	,	O	
23-22	som	O	
23-23	var	B-verb.stative	
23-24	fyldt	B-verb.change	
23-25	med	O	
23-26	lækre	B-adj.all	
23-27	drikkevarer	B-noun.food	
23-28	.	O	

#id=24
#text=-garvet revyskuespiller, har fået en ny hofte.
24-1	-	O	
24-2	garvet	B-adj.mental	
24-3	revyskuespiller	B-noun.person	
24-4	,	O	
24-5	har	O	
24-6	fået	B-verb.possession	
24-7	en	O	
24-8	ny	B-adj.time	
24-9	hofte	B-noun.body	
24-10	.	O	

#id=25
#text=Mangeaf sexologens nærmeste har tabt kampen mod den frygtede sygdom.
25-1	Mange	O	
25-2	af	O	
25-3	sexologens	B-noun.person	
25-4	nærmeste	B-noun.person	
25-5	har	O	
25-6	tabt	B-verb.phenomenon	
25-7	kampen	B-noun.event	
25-8	mod	O	
25-9	den	O	
25-10	frygtede	B-adj.mental	
25-11	sygdom	B-noun.disease	
25-12	.	O	

#id=26
#text=-travl " Vild med dans"-deltager, nåede også forbi det velbesøgte Royal Copenhagen til Per Hillos fe rnisering i K øbenhavn.
26-1	-	O	
26-2	travl	B-adj.all	
26-3	"	O	
26-4	Vild	B-noun.communication	
26-5	med	I-noun.communication	
26-6	dans	I-noun.communication	
26-7	"	O	
26-8	-	O	
26-9	deltager	B-noun.person	
26-10	,	O	
26-11	nåede	B-verb.act	
26-12	også	O	
26-13	forbi	B-verb.PARTICLE	
26-14	det	O	
26-15	velbesøgte	B-adj.all	
26-16	Royal	B-noun.institution	
26-17	Copenhagen	I-noun.institution	
26-18	til	O	
26-19	Per	B-noun.person	
26-20	Hillos	I-noun.person	
26-21	fe	B-noun.act	
26-22	rnisering	I-noun.act	
26-23	i	O	
26-24	K	B-noun.location	
26-25	øbenhavn	I-noun.location	
26-26	.	O	

#id=27
#text=-gravid TVAvært, får masser af  plads til sin og kæresten Michael Christiansens baby til august, idet parret har købt en 280 kvadratmeter stor lejlighed på Østerbro til 6,5 millioner kr.
27-1	-	O	
27-2	gravid	B-adj.phys	
27-3	TVAvært	B-noun.person	
27-4	,	O	
27-5	får	B-verb.change	
27-6	masser	O	
27-7	af	O	
27-8	plads	B-noun.abstract	
27-9	til	O	
27-10	sin	O	
27-11	og	O	
27-12	kæresten	B-noun.person	
27-13	Michael	B-noun.person	
27-14	Christiansens	I-noun.person	
27-15	baby	B-noun.person	
27-16	til	O	
27-17	august	B-noun.time	
27-18	,	O	
27-19	idet	O	
27-20	parret	B-noun.person	
27-21	har	O	
27-22	købt	B-verb.possession	
27-23	en	O	
27-24	280	O	
27-25	kvadratmeter	B-noun.quantity	
27-26	stor	B-adj.phys	
27-27	lejlighed	B-noun.building	
27-28	på	O	
27-29	Østerbro	B-noun.location	
27-30	til	O	
27-31	6	O	
27-32	,	O	
27-33	5	O	
27-34	millioner	B-noun.quantity	
27-35	kr	B-noun.quantity	
27-36	.	O	

#id=28
#text=Denhemmelige stjerne chokerede alle, da det i foråret 2004 pludselig kom frem, at den dengang 35-årige skuespiller var gravid.
28-1	Den	O	
28-2	hemmelige	B-adj.all	
28-3	stjerne	B-noun.person	
28-4	chokerede	B-verb.emotion	
28-5	alle	O	
28-6	,	O	
28-7	da	O	
28-8	det	O	
28-9	i	O	
28-10	foråret	B-noun.time	
28-11	2004	B-noun.time	
28-12	pludselig	O	
28-13	kom	B-verb.communication	
28-14	frem	B-verb.PARTICLE	
28-15	,	O	
28-16	at	O	
28-17	den	O	
28-18	dengang	O	
28-19	35	B-adj.time	
28-20	-	I-adj.time	
28-21	årige	I-adj.time	
28-22	skuespiller	B-noun.person	
28-23	var	B-verb.stative	
28-24	gravid	B-adj.phys	
28-25	.	O	

#id=29
#text=Alverdenspangeksperimenter med garnet sikrer stjernerne lidt ekstra opmærksomhed, og der er ingen grænser for, hvor langt de vil gå for at tiltrække fotograferne.
29-1	Alverdens	B-noun.abstract	
29-2	pangeksperimenter	B-noun.act	
29-3	med	O	
29-4	garnet	B-noun.artifact	
29-5	sikrer	B-verb.possession	
29-6	stjernerne	B-noun.person	
29-7	lidt	O	
29-8	ekstra	B-adj.all	
29-9	opmærksomhed	B-noun.cognition	
29-10	,	O	
29-11	og	O	
29-12	der	O	
29-13	er	B-verb.stative	
29-14	ingen	O	
29-15	grænser	B-noun.cognition	
29-16	for	O	
29-17	,	O	
29-18	hvor	O	
29-19	langt	O	
29-20	de	O	
29-21	vil	O	
29-22	gå	B-verb.act	
29-23	for	O	
29-24	at	O	
29-25	tiltrække	B-verb.social	
29-26	fotograferne	B-noun.person	
29-27	.	O	

#id=30
#text=68-årigeHar Parkash, eller Mr.
30-1	68	B-adj.time	
30-2	-	I-adj.time	
30-3	årige	I-adj.time	
30-4	Har	B-noun.person	
30-5	Parkash	I-noun.person	
30-6	,	O	
30-7	eller	O	
30-8	Mr	O	
30-9	.	O	

#id=31
#text=-superslank TVbaronesse, folder sig ud i det nyeste nummer af magasinet BRUDEN.
31-1	-	O	
31-2	superslank	B-adj.phys	
31-3	TVbaronesse	B-noun.person	
31-4	,	O	
31-5	folder	B-verb.stative	
31-6	sig	B-verb.REFLPRON	
31-7	ud	B-verb.PARTICLE	
31-8	i	O	
31-9	det	O	
31-10	nyeste	B-adj.time	
31-11	nummer	B-noun.communication	
31-12	af	O	
31-13	magasinet	B-noun.communication	
31-14	BRUDEN	B-noun.communication	
31-15	.	O	

#id=32
#text=-pålidelig skuespiller, har ikke for vane at aflyse et arrangement, hvor han har meldt sin ankomst.
32-1	-	O	
32-2	pålidelig	B-adj.all	
32-3	skuespiller	B-noun.person	
32-4	,	O	
32-5	har	O	
32-6	ikke	O	
32-7	for	B-verb.COLL	
32-8	vane	B-verb.COLL	
32-9	at	O	
32-10	aflyse	B-verb.communication	
32-11	et	O	
32-12	arrangement	B-noun.event	
32-13	,	O	
32-14	hvor	O	
32-15	han	O	
32-16	har	O	
32-17	meldt	B-verb.communication	
32-18	sin	O	
32-19	ankomst	B-noun.act	
32-20	.	O	

#id=33
#text=Deter første gang, dronningen og prinsen besøger Færøerne, siden de lagde vejen forbi i 2005 sammen med Mary og Frederik.
33-1	Det	O	
33-2	er	B-verb.stative	
33-3	første	B-adj.all	
33-4	gang	B-noun.time	
33-5	,	O	
33-6	dronningen	B-noun.person	
33-7	og	O	
33-8	prinsen	B-noun.person	
33-9	besøger	B-verb.act	
33-10	Færøerne	B-noun.location	
33-11	,	O	
33-12	siden	O	
33-13	de	O	
33-14	lagde	B-verb.act	
33-15	vejen	B-verb.COLL	
33-16	forbi	B-verb.COLL	
33-17	i	O	
33-18	2005	B-noun.time	
33-19	sammen	O	
33-20	med	O	
33-21	Mary	B-noun.person	
33-22	og	O	
33-23	Frederik	B-noun.person	
33-24	.	O	

#id=34
#text=Deninkarnerede FCK-fan Dan Rachlin ville hellere i biffen end at fejre sit favoritholds mesterskabsfest i Parken
34-1	Den	O	
34-2	inkarnerede	B-adj.all	
34-3	FCK	B-noun.institution	
34-4	-	O	
34-5	fan	B-noun.person	
34-6	Dan	B-noun.person	
34-7	Rachlin	I-noun.person	
34-8	ville	B-verb.emotion	
34-9	hellere	O	
34-10	i	O	
34-11	biffen	B-noun.building	
34-12	end	O	
34-13	at	O	
34-14	fejre	B-verb.social	
34-15	sit	O	
34-16	favoritholds	B-noun.person	
34-17	mesterskabsfest	B-noun.event	
34-18	i	O	
34-19	Parken	B-noun.building	

#id=35
#text=Stine,som er smukkere end nogensinde, ønsker ikke at fortælle SE og HØR, hvad vægttabet skyldes, og præcis hvor mange kilo der er røget.
35-1	Stine	B-noun.person	
35-2	,	O	
35-3	som	O	
35-4	er	B-verb.stative	
35-5	smukkere	B-adj.phys	
35-6	end	O	
35-7	nogensinde	O	
35-8	,	O	
35-9	ønsker	B-verb.emotion	
35-10	ikke	O	
35-11	at	O	
35-12	fortælle	B-verb.communication	
35-13	SE	B-noun.communication	
35-14	og	I-noun.communication	
35-15	HØR	I-noun.communication	
35-16	,	O	
35-17	hvad	O	
35-18	vægttabet	B-noun.act	
35-19	skyldes	B-verb.phenomenon	
35-20	,	O	
35-21	og	O	
35-22	præcis	O	
35-23	hvor	O	
35-24	mange	O	
35-25	kilo	B-noun.quantity	
35-26	der	O	
35-27	er	O	
35-28	røget	B-verb.phenomenon	
35-29	.	O	

#id=36
#text=Det er traditionelt herovre, forklarer han.
36-1	Det	O	
36-2	er	B-verb.stative	
36-3	traditionelt	B-adj.social	
36-4	herovre	O	
36-5	,	O	
36-6	forklarer	B-verb.communication	
36-7	han	O	
36-8	.	O	

#id=37
#text=Også produktionsleder Lotte Lindegaard fra produktionsselskabet STV får røde ører.
37-1	Også	O	
37-2	produktionsleder	B-noun.person	
37-3	Lotte	B-noun.person	
37-4	Lindegaard	I-noun.person	
37-5	fra	O	
37-6	produktionsselskabet	B-noun.institution	
37-7	STV	B-noun.institution	
37-8	får	B-verb.change	
37-9	røde	B-adj.phys	
37-10	ører	B-noun.body	
37-11	.	O	

#id=38
#text=I sidste uge blev det store prestigebyggeri i Dubai endelig indviet med et flot fyrværkeri.
38-1	I	O	
38-2	sidste	B-adj.time	
38-3	uge	B-noun.time	
38-4	blev	O	
38-5	det	O	
38-6	store	B-adj.phys	
38-7	prestigebyggeri	B-noun.building	
38-8	i	O	
38-9	Dubai	B-noun.location	
38-10	endelig	O	
38-11	indviet	B-verb.act	
38-12	med	O	
38-13	et	O	
38-14	flot	B-adj.all	
38-15	fyrværkeri	B-noun.artifact	
38-16	.	O	

#id=39
#text=Hvis man stod øverst, gjaldt det om at holde tungen lige i  munden og håbe på, at de nederste holdkammerater kunne holde balancen.
39-1	Hvis	O	
39-2	man	O	
39-3	stod	B-verb.stative	
39-4	øverst	O	
39-5	,	O	
39-6	gjaldt	B-verb.stative	
39-7	det	O	
39-8	om	O	
39-9	at	O	
39-10	holde	B-verb.cognition	
39-11	tungen	B-verb.COLL	
39-12	lige	B-verb.COLL	
39-13	i	B-verb.COLL	
39-14	munden	B-verb.COLL	
39-15	og	O	
39-16	håbe	B-verb.cognition	
39-17	på	O	
39-18	,	O	
39-19	at	O	
39-20	de	O	
39-21	nederste	B-adj.all	
39-22	holdkammerater	B-noun.person	
39-23	kunne	O	
39-24	holde	B-verb.stative	
39-25	balancen	B-verb.COLL	
39-26	.	O	

#id=40
#text=-Jeg har virkelig arbejdet på at få Jannis ja i flere år, og det lykkedes først at komme i bukserne på hende for et par måneder siden, sagde den åbenhjertige charlatan.
40-1	-	O	
40-2	Jeg	O	
40-3	har	O	
40-4	virkelig	O	
40-5	arbejdet	B-verb.act	
40-6	på	O	
40-7	at	O	
40-8	få	B-verb.possession	
40-9	Jannis	B-noun.person	
40-10	ja	O	
40-11	i	O	
40-12	flere	O	
40-13	år	B-noun.time	
40-14	,	O	
40-15	og	O	
40-16	det	O	
40-17	lykkedes	B-verb.phenomenon	
40-18	først	O	
40-19	at	O	
40-20	komme	B-verb.act	
40-21	i	B-verb.COLL	
40-22	bukserne	B-verb.COLL	
40-23	på	B-verb.COLL	
40-24	hende	O	
40-25	for	O	
40-26	et	O	
40-27	par	B-noun.quantity	
40-28	måneder	B-noun.time	
40-29	siden	O	
40-30	,	O	
40-31	sagde	B-noun.communication	
40-32	den	O	
40-33	åbenhjertige	B-adj.mental	
40-34	charlatan	B-noun.person	
40-35	.	O	

#id=41
#text=Entertainerenfik en havetraktor i fællesgave af vennerne, så han kunne runde det skarpe hjørne med stil.
41-1	Entertaineren	B-noun.person	
41-2	fik	B-verb.possession	
41-3	en	O	
41-4	havetraktor	B-noun.artifact	
41-5	i	O	
41-6	fællesgave	B-noun.possession	
41-7	af	O	
41-8	vennerne	B-noun.person	
41-9	,	O	
41-10	så	O	
41-11	han	O	
41-12	kunne	O	
41-13	runde	B-verb.phenomenon	
41-14	det	O	
41-15	skarpe	B-adj.phys	
41-16	hjørne	B-noun.shape	
41-17	med	O	
41-18	stil	B-noun.attribute	
41-19	.	O	

#id=42
#text=Ihvert fald har det ene rykket sig, så selv om det kun er et år siden, hun sidst fik forlygterne ordnet, må hun nu under kniven igen.
42-1	I	O	
42-2	hvert	O	
42-3	fald	O	
42-4	har	O	
42-5	det	O	
42-6	ene	O	
42-7	rykket	B-verb.motion	
42-8	sig	B-verb.REFLPRON	
42-9	,	O	
42-10	så	O	
42-11	selv	O	
42-12	om	O	
42-13	det	O	
42-14	kun	O	
42-15	er	B-verb.stative	
42-16	et	O	
42-17	år	B-noun.time	
42-18	siden	O	
42-19	,	O	
42-20	hun	O	
42-21	sidst	O	
42-22	fik	O	
42-23	forlygterne	B-noun.artifact	
42-24	ordnet	B-verb.change	
42-25	,	O	
42-26	må	O	
42-27	hun	O	
42-28	nu	O	
42-29	under	O	
42-30	kniven	B-noun.artifact	
42-31	igen	O	
42-32	.	O	

#id=43
#text=Det bliver en super aften, og jeg glæder mig rigtigt  meget.
43-1	Det	O	
43-2	bliver	B-verb.stative	
43-3	en	O	
43-4	super	B-adj.all	
43-5	aften	B-noun.time	
43-6	,	O	
43-7	og	O	
43-8	jeg	O	
43-9	glæder	B-verb.emotion	
43-10	mig	B-verb.REFLPRON	
43-11	rigtigt	O	
43-12	meget	O	
43-13	.	O	

#id=44
#text=Detvar en rødkindet Michèle Bellaiche, som måtte se, hvordan Robbie Williams åbnede bukserne, hev ned i Calvin K lein-boksershortsene og blottede sin behårede numse under interviewet til " Go' aften Danmark".
44-1	Det	O	
44-2	var	B-verb.stative	
44-3	en	O	
44-4	rødkindet	B-adj.phys	
44-5	Michèle	B-noun.person	
44-6	Bellaiche	I-noun.person	
44-7	,	O	
44-8	som	O	
44-9	måtte	O	
44-10	se	B-verb.perception	
44-11	,	O	
44-12	hvordan	O	
44-13	Robbie	B-noun.person	
44-14	Williams	I-noun.person	
44-15	åbnede	B-verb.motion	
44-16	bukserne	B-noun.artifact	
44-17	,	O	
44-18	hev	B-verb.motion	
44-19	ned	B-verb.PARTICLE	
44-20	i	O	
44-21	Calvin	B-noun.institution	
44-22	K	I-noun.institution	
44-23	lein	I-noun.institution	
44-24	-	O	
44-25	boksershortsene	B-noun.artifact	
44-26	og	O	
44-27	blottede	B-verb.act	
44-28	sin	O	
44-29	behårede	B-adj.phys	
44-30	numse	B-noun.body	
44-31	under	O	
44-32	interviewet	B-noun.communication	
44-33	til	O	
44-34	"	O	
44-35	Go	B-noun.communication	
44-36	'	I-noun.communication	
44-37	aften	I-noun.communication	
44-38	Danmark	I-noun.communication	
44-39	"	O	
44-40	.	O	

#id=45
#text=-laber tennisgodte, hygger sig rigtig i fritiden efter sæsonafslutningen.
45-1	-	O	
45-2	laber	B-adj.phys	
45-3	tennisgodte	B-noun.person	
45-4	,	O	
45-5	hygger	B-verb.social	
45-6	sig	B-verb.REFLPRON	
45-7	rigtig	O	
45-8	i	O	
45-9	fritiden	B-noun.time	
45-10	efter	O	
45-11	sæsonafslutningen	B-noun.time	
45-12	.	O	

#id=46
#text=Fraonsdag spiller hun hovedrollen i Det Ny Teaters opsæt ning af Disneys filmklassiker " Mary Poppins".
46-1	Fra	O	
46-2	onsdag	B-noun.time	
46-3	spiller	B-verb.act	
46-4	hun	O	
46-5	hovedrollen	B-noun.attribute	
46-6	i	O	
46-7	Det	B-noun.institution	
46-8	Ny	I-noun.institution	
46-9	Teaters	I-noun.institution	
46-10	opsæt	B-noun.act	
46-11	ning	I-noun.act	
46-12	af	O	
46-13	Disneys	B-noun.institution	
46-14	filmklassiker	B-noun.communication	
46-15	"	O	
46-16	Mary	B-noun.communication	
46-17	Poppins	I-noun.communication	
46-18	"	O	
46-19	.	O	

#id=47
