 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue
#id=1
#text=Vi er bedre end ham, men selv den bedste bokser må ind imellem tage et slag til ansigtet.
2-21	.	.	ZP	

#id=3
#text=USA har for nylig indsat enorme Stryker-køretøjer med otte hjul som en del af indsatsen mod vejsidebomberne, og det var et hårdt slag for den amerikanske moral, da Taleban for en måned siden sprængte en Stryker i luften og slog syv soldater og deres tolk ihjel i nærheden af Kandahar, 150 kilometer fra de danske styrker.
3-1	USA	USA	NP:siu#:--:----	
3-2	har	have	VF:----:sa:----	
3-3	for	for	T-:----:--:----	
3-4	nylig	nylig	AD:----:--:p---	
3-5	indsat	indsætte	VT:siu#:t-:----	
3-6	enorme	enorm	AC:sdu#:--:p---	
3-7	Stryker	Stryker	NP:siu#:--:----	
3-8	-	-	ZH	
3-9	køretøjer	køretøj	NC:piu#:--:----	
3-10	med	med	T-:----:--:----	
3-11	otte	otte	LC:--u-:--:----	
3-12	hjul	hjul	NC:piu#:--:----	
3-13	som	som	US:----:--:----	
3-14	en	en	PI:s-uc:--:----	
3-15	del	del	NC:siuc:--:----	
3-16	af	af	--:--:----	
3-17	indsatsen	indsats	NC:sduc:--:----	
3-18	mod	mod	T-:----:--:----	
3-19	vejsidebomberne	vejsidebombe	NC:pdu#:--:----	
3-20	,	,	ZD	
3-21	og	og	CC:----:--:----	
3-22	det	det	PP:s-un:--:-3n-	
3-23	var	være	VF:----:ta:----	
3-24	et	en	PI:s-un:--:----	
3-25	hårdt	hård	AC:siun:--:p---	
3-26	slag	slag	NC:siun:--:----	
3-27	for	for	T-:----:--:----	
3-28	den	den	PM:s-uc:--:----	
3-29	amerikanske	amerikansk	AC:sdu#:--:p---	
3-30	moral	moral	NC:siuc:--:----	
3-31	,	,	ZD	
3-32	da	da	CS:----:--:----	
3-33	Taleban	Taleban	NP:siu#:--:----	
3-34	for	for	T-:----:--:----	
3-35	en	en	PI:s-uc:--:----	
3-36	måned	måned	NC:siuc:--:----	
3-37	siden	siden	D-:----:--:u---	
3-38	sprængte	sprænge	VF:----:ta:----	
3-39	en	en	PI:s-uc:--:----	
3-40	Stryker	Stryker	NP:siu#:--:----	
3-41	i	i	T-:----:--:----	
3-42	luften	luft	NC:sduc:--:----	
3-43	og	og	CC:----:--:----	
3-44	slog	slå	VF:----:ta:----	
3-45	syv	syv	LC:--u-:--:----	
3-46	soldater	soldat	NC:piu#:--:----	
3-47	og	og	CC:----:--:----	
3-48	deres	deres	PO:#--#:--:-3np	
3-49	tolk	tolk	NC:siuc:--:----	
3-50	ihjel	ihjel	D-:----:--:u---	
3-51	i	i	T-:----:--:----	
3-52	nærheden	nærhed	NC:sduc:--:----	
3-53	af	af	T-:----:--:----	
3-54	Kandahar	Kandahar	NP:siu#:--:----	
3-55	,	,	ZD	
3-56	150	150	LC:--u-:--:----	
3-57	kilometer	kilometer	NC:piu#:--:----	
3-58	fra	fra	T-:----:--:----	
3-59	de	den	PM:p-u#:--:----	
3-60	danske	dansk	AC:p#u#:--:p---	
3-61	styrker	styrke	NC:piu#:--:----	
3-62	.	.	ZP	

#id=4
#text="Lige nu  beskæftiger vi os kun med at få ham hjem og få ham rask, og vi vil ikke beskæftige os med noget andet lige nu", sagde promotoren, der kunne fortælle, at hans bokser led af en grim hovedpine og et  hårdt slag på korttidshukommelsen.
4-1	"	"	ZI	
4-2	Lige	lige	D-:----:--:u---	
4-3	nu	nu	D-:----:--:u---	
4-4	beskæftiger	beskæftige	VF:----:sa:----	
4-5	vi	vi	PP:p-nc:--:-1n-	
4-6	os	vi	PP:p-uc:--:-1#-	
4-7	kun	kun	D-:----:--:u---	
4-8	med	med	T-:----:--:----	
4-9	at	at	UI:----:--:----	
4-10	få	få	VI:----:-a:----	
4-11	ham	han	PP:s-uc:--:-3n-	
4-12	hjem	hjem	D-:----:--:u---	
4-13	og	og	CC:----:--:----	
4-14	få	få	VI:----:-a:----	
4-15	ham	han	PP:s-uc:--:-3n-	
4-16	rask	rask	AC:siu§:--:p---	
4-17	,	,	ZD	
4-18	og	og	CC:----:--:----	
4-19	vi	vi	PP:p-nc:--:-1n-	
4-20	vil	ville	VF:----:sa:----	
4-21	ikke	ikke	D-:----:--:u---	
4-22	beskæftige	beskæftige	VI:----:-a:----	
4-23	os	vi	PP:p-uc:--:-1#-	
4-24	med	med	T-:----:--:----	
4-25	noget	nogen	PI:s-un:--:----	
4-26	andet	anden	PI:s-un:--:----	
4-27	lige	lige	D-:----:--:u---	
4-28	nu	nu	D-:----:--:u---	
4-29	"	"	ZI	
4-30	,	,	ZD	
4-31	sagde	sige	VF:----:ta:----	
4-32	promotoren	promotor	NC:sduc:--:----	
4-33	,	,	ZD	
4-34	der	der	US:----:--:----	
4-35	kunne	kunne	VF:----:ta:----	
4-36	fortælle	fortælle	VI:----:-a:----	
4-37	,	,	ZD	
4-38	at	at	CS:----:--:----	
4-39	hans	hans	PO:#--#:--:-3ns	
4-40	bokser	bokser	NC:siuc:--:----	
4-41	led	led	NC:siun:--:----	
4-42	af	af	T-:----:--:----	
4-43	en	en	PI:s-uc:--:----	
4-44	grim	grim	AC:siuc:--:p---	
4-45	hovedpine	hovedpine	NC:siuc:--:----	
4-46	og	og	CC:----:--:----	
4-47	et	en	PI:s-un:--:----	
4-48	hårdt	hård	AC:siun:--:p---	
4-49	slag	slag	NC:siun:--:----	
4-50	på	på	T-:----:--:----	
4-51	korttidshukommelsen	korttidshukommelse	NC:sduc:--:----	
4-52	.	.	ZP	

#id=5
#text= For selv om nederlaget kan virke som et kolossalt slag for promotor Lou DiBella, der  risikerer at miste sit eneste kort i turneringen, så spekulerer enkelte amerikanske medier allerede i, at Lou DiBella måske vil overtale Taylor til at trække sig for at gøre plads til turneringens reserve, Allan Green.
5-1	For	fore	VM:----:--:----	
5-2	selv	selv	PM:#-u#:--:----	
5-3	om	om	T-:----:--:----	
5-4	nederlaget	nederlag	NC:sdun:--:----	
5-5	kan	kunne	VF:----:sa:----	
5-6	virke	virke	VI:----:-a:----	
5-7	som	som	US:----:--:----	
5-8	et	en	PI:s-un:--:----	
5-9	kolossalt	kolossal	AC:siun:--:p---	
5-10	slag	slag	NC:siun:--:----	
5-11	for	for	T-:----:--:----	
5-12	promotor	promotor	NC:siuc:--:----	
5-13	Lou	Lou	NP:siu#:--:----	
5-14	DiBella	DiBella	NP:siu#:--:----	
5-15	,	,	ZD	
5-16	der	der	US:----:--:----	
5-17	risikerer	risikere	VF:----:sa:----	
5-18	at	at	UI:----:--:----	
5-19	miste	miste	VI:----:-a:----	
5-20	sit	sin	PO:s--n:--:-3ys	
5-21	eneste	eneste	AC:§§u§:--:p---	
5-22	kort	kort	NC:siun:--:----	
5-23	i	i	T-:----:--:----	
5-24	turneringen	turnering	NC:sduc:--:----	
5-25	,	,	ZD	
5-26	så	så	D-:----:--:u---	
5-27	spekulerer	spekulere	VF:----:sa:----	
5-28	enkelte	enkelt	AC:p#u#:--:p---	
5-29	amerikanske	amerikansk	AC:p#u#:--:p---	
5-30	medier	medie	NC:piu#:--:----	
5-31	allerede	allerede	D-:----:--:u---	
5-32	i	i	T-:----:--:----	
5-33	,	,	ZD	
5-34	at	at	CS:----:--:----	
5-35	Lou	Lou	NP:siu#:--:----	
5-36	DiBella	DiBella	NP:siu#:--:----	
5-37	måske	måske	D-:----:--:u---	
5-38	vil	ville	VF:----:sa:----	
5-39	overtale	overtale	VI:----:-a:----	
5-40	Taylor	Taylor	NP:siu#:--:----	
5-41	til	til	T-:----:--:----	
5-42	at	at	UI:----:--:----	
5-43	trække	trække	VI:----:-a:----	
5-44	sig	sig	PP:#-u#:--:-3y-	
5-45	for	for	T-:----:--:----	
5-46	at	at	UI:----:--:----	
5-47	gøre	gøre	VI:----:-a:----	
5-48	plads	plads	NC:siuc:--:----	
5-49	til	til	T-:----:--:----	
5-50	turneringens	turnering	NC:sdgc:--:----	
5-51	reserve	reserve	NC:siuc:--:----	
5-52	,	,	ZD	
5-53	Allan	Allan	NP:siu#:--:----	
5-54	Green	Green	NP:siu#:--:----	
5-55	.	.	ZP	

#id=6
#text= Hun var utrolig bramfri og tabte ting på gulvet og sagde "vups" - det gik slag i slag, som når almindelige mennesker  laver mad.
6-1	Hun	hun	PP:s-nc:--:-3n-	
6-2	var	være	VF:----:ta:----	
6-3	utrolig	utrolig	AD:----:--:p---	
6-4	bramfri	bramfri	AC:siuc:--:p---	
6-5	og	og	CC:----:--:----	
6-6	tabte	tabt	AC:p#u#:--:p---	
6-7	ting	ting	NC:piu#:--:----	
6-8	på	på	T-:----:--:----	
6-9	gulvet	gulv	NC:sdun:--:----	
6-10	og	og	CC:----:--:----	
6-11	sagde	sige	VF:----:ta:----	
6-12	"	"	ZI	
6-13	vups	vups	I-:----:--:----	
6-14	"	"	ZI	
6-15	-	-	ZH	
6-16	det	det	XY:----:--:----	
6-17	gik	gå	VF:----:ta:----	
6-18	slag	slag	NC:siun:--:----	
6-19	i	i	T-:----:--:----	
6-20	slag	slag	NC:siun:--:----	
6-21	,	,	ZD	
6-22	som	som	US:----:--:----	
6-23	når	når	CS:----:--:----	
6-24	almindelige	almindelig	AC:p#u#:--:p---	
6-25	mennesker	menneske	NC:piu#:--:----	
6-26	laver	lave	VF:----:sa:----	
6-27	mad	mad	NC:siuc:--:----	
6-28	.	.	ZP	

#id=7
#text=De var på jagt efter ' Slaget ved Anghiari', det største maleri, da Vinci nogensinde påtog sig at udføre (tre gange bredden af ' Den sidste nadver').
7-1	De	de	PP:p-n#:--:-3n-	
7-2	var	være	VF:----:ta:----	
7-3	på	på	T-:----:--:----	
7-4	jagt	jagt	NC:siuc:--:----	
7-5	efter	efter	T-:----:--:----	
7-6	'	'	XY:----:--:----	
7-7	Slaget	slag	NC:sdun:--:----	
7-8	ved	ved	T-:----:--:----	
7-9	Anghiari	Anghiari	NP:siu#:--:----	
7-10	'	'	ZA	
7-11	,	,	ZD	
7-12	det	den	PM:s-un:--:----	
7-13	største	stor	AC:§du§:--:s---	
7-14	maleri	maleri	NC:siun:--:----	
7-15	,	,	ZD	
7-16	da	da	CS:----:--:----	
7-17	Vinci	Vinci	NP:siu#:--:----	
7-18	nogensinde	nogensinde	D-:----:--:u---	
7-19	påtog	påtage	VF:----:ta:----	
7-20	sig	sig	PP:#-u#:--:-3y-	
7-21	at	at	UI:----:--:----	
7-22	udføre	udføre	VI:----:-a:----	
7-23	(	(	ZD	
7-24	tre	tre	LC:--u-:--:----	
7-25	gange	gang	NC:piu#:--:----	
7-26	bredden	bred	NC:sduc:--:----	
7-27	af	af	D-:----:--:u---	
7-28	'	'	ZA	
7-29	Den	den	PP:s-uc:--:-3n-	
7-30	sidste	sidste	AD:----:--:p---	
7-31	nadver	nadver	NC:siuc:--:----	
7-32	'	'	ZA	
7-33	)	)	ZD	
7-34	.	.	ZP	

#id=8
#text= Hvis de viser, at ' Slaget ved Anghiri' er der, vil det være muligt at få eksperter til at fjerne den yderste fresko af Vasari, hente Leonardos maleri ud og sætte Vasaris på plads igen.
8-1	Hvis	hvis	CS:----:--:----	
8-2	de	de	PP:p-n#:--:-3n-	
8-3	viser	vise	VF:----:sa:----	
8-4	,	,	ZD	
8-5	at	at	CS:----:--:----	
8-6	'	'	XY:----:--:----	
8-7	Slaget	slag	NC:sdun:--:----	
8-8	ved	ved	T-:----:--:----	
8-9	Anghiri	Anghiri	NP:siu#:--:----	
8-10	'	'	ZA	
8-11	er	@er	MN:piu#:--:----	
8-12	der	der	US:----:--:----	
8-13	,	,	ZD	
8-14	vil	ville	VF:----:sa:----	
8-15	det	det	PP:s-un:--:-3n-	
8-16	være	være	VI:----:-a:----	
8-17	muligt	mulig	AC:siun:--:p---	
8-18	at	at	UI:----:--:----	
8-19	få	få	VI:----:-a:----	
8-20	eksperter	ekspert	NC:piu#:--:----	
8-21	til	til	T-:----:--:----	
8-22	at	at	UI:----:--:----	
8-23	fjerne	fjerne	VI:----:-a:----	
8-24	den	den	PM:s-uc:--:----	
8-25	yderste	yderst	AC:sdu#:--:p---	
8-26	fresko	fresko	NC:siuc:--:----	
8-27	af	af	T-:----:--:----	
8-28	Vasari	Vasari	NP:siu#:--:----	
8-29	,	,	ZD	
8-30	hente	hente	VI:----:-a:----	
8-31	Leonardos	Leonardos	NP:sig#:--:----	
8-32	maleri	maleri	NC:siun:--:----	
8-33	ud	ud	D-:----:--:u---	
8-34	og	og	CC:----:--:----	
8-35	sætte	sætte	VI:----:-a:----	
8-36	Vasaris	Vasaris	NP:siu#:--:----	
8-37	på	på	T-:----:--:----	
8-38	plads	plads	NC:siuc:--:----	
8-39	igen	igen	D-:----:--:u---	
8-40	.	.	ZP	

#id=9
#text= Fra første skumsprøjt i ' Quick Fix' holder denne livfulde havfrue kursen med plads til både lystige delfinspring i bølgerne og sexede slag med halen.
9-1	Fra	fra	T-:----:--:----	
9-2	første	første	AC:§§u§:--:p---	
9-3	skumsprøjt	skumsprøjt	NC:siun:--:----	
9-4	i	i	XS:----:--:----	
9-5	'	'	ZA	
9-6	Quick	Quick	NP:siu#:--:----	
9-7	Fix	fix	NC:siun:--:----	
9-8	'	'	ZA	
9-9	holder	holde	VF:----:sa:----	
9-10	denne	denne	PM:s-uc:--:----	
9-11	livfulde	livfuld	AC:sdu#:--:p---	
9-12	havfrue	havfrue	NC:siuc:--:----	
9-13	kursen	kurs	NC:sduc:--:----	
9-14	med	med	T-:----:--:----	
9-15	plads	plads	NC:siuc:--:----	
9-16	til	til	T-:----:--:----	
9-17	både	både	D-:----:--:u---	
9-18	lystige	lystig	AC:p#u#:--:p---	
9-19	delfinspring	delfinspring	NC:piu#:--:----	
9-20	i	i	T-:----:--:----	
9-21	bølgerne	bølge	NC:pdu#:--:----	
9-22	og	og	CC:----:--:----	
9-23	sexede	sexet	AC:p#u#:--:p---	
9-24	slag	slag	NC:piu#:--:----	
9-25	med	med	T-:----:--:----	
9-26	halen	hale	NC:sduc:--:----	
9-27	.	.	ZP	

#id=10
#text= De der karle, de var jo sateme store i slaget og ku' drikke bajere. "Kom, Ole, nu skal du fandeme ha' nogle bajere", råbte de, men jeg kunne hverken li' det eller tåle det.
10-1	De	de	PP:p-n#:--:-3n-	
10-2	der	der	US:----:--:----	
10-3	karle	karl	NC:piu#:--:----	
10-4	,	,	ZD	
10-5	de	de	PP:p-n#:--:-3n-	
10-6	var	være	VF:----:ta:----	
10-7	jo	jo	D-:----:--:u---	
10-8	sateme	sateme	D-:----:--:u---	
10-9	store	stor	AC:p#u#:--:p---	
10-10	i	i	T-:----:--:----	
10-11	slaget	slag	NC:sdun:--:----	
10-12	og	og	CC:----:--:----	
10-13	ku	kunne	VI:----:-a:----	
10-14	'	'	ZA	
10-15	drikke	drikke	VI:----:-a:----	
10-16	bajere	bajer	NC:piu#:--:----	
10-17	.	.	ZP	
10-18	"	"	ZI	
10-19	Kom	komme	VF:----:ta:----	
10-20	,	,	ZD	
10-21	Ole	Ole	NP:siu#:--:----	
10-22	,	,	ZD	
10-23	nu	nu	D-:----:--:u---	
10-24	skal	skulle	VF:----:sa:----	
10-25	du	du	PP:s-nc:--:-2n-	
10-26	fandeme	fandeme	D-:----:--:u---	
10-27	ha	have	VI:----:-a:----	
10-28	'	'	ZA	
10-29	nogle	nogen	PI:p-u#:--:----	
10-30	bajere	bajer	--	
10-31	"	"	ZI	
10-32	,	,	ZD	
10-33	råbte	råbe	VF:----:ta:----	
10-34	de	de	PP:p-n#:--:-3n-	
10-35	,	,	ZD	
10-36	men	men	CC:----:--:----	
10-37	jeg	jeg	PP:s-nc:--:-1n-	
10-38	kunne	kunne	VF:----:ta:----	
10-39	hverken	hverken	D-:----:--:u---	
10-40	li	li	VI:----:-a:----	
10-41	'	'	ZA	
10-42	det	det	XY:----:--:----	
10-43	eller	eller	CC:----:--:----	
10-44	tåle	tåle	VI:----:-a:----	
10-45	det	det	PP:s-un:--:-3n-	
10-46	.	.	ZP	

#id=11
#text=En lodret arkivering af Goldstone-rapporten vil være et slag i ansigtet på palæstinenserne, i første række på Mahmoud Abbas.
11-1	En	en	PI:s-uc:--:----	
11-2	lodret	lodret	AC:siu§:--:p---	
11-3	arkivering	arkivering	NC:siuc:--:----	
11-4	af	af	T-:----:--:----	
11-5	Goldstone	Goldstone	NP:siu#:--:----	
11-6	-	-	ZH	
11-7	rapporten	rapport	NC:sduc:--:----	
11-8	vil	ville	VF:----:sa:----	
11-9	være	være	VI:----:-a:----	
11-10	et	en	PI:s-un:--:----	
11-11	slag	slag	NC:siun:--:----	
11-12	i	i	T-:----:--:----	
11-13	ansigtet	ansigt	NC:sdun:--:----	
11-14	på	på	T-:----:--:----	
11-15	palæstinenserne	palæstinenser	NC:pdu#:--:----	
11-16	,	,	ZD	
11-17	i	i	T-:----:--:----	
11-18	første	første	AC:§§u§:--:p---	
11-19	række	række	NC:siuc:--:----	
11-20	på	på	T-:----:--:----	
11-21	Mahmoud	Mahmoud	NP:siu#:--:----	
11-22	Abbas	ABBA	NP:sig#:--:----	
11-23	.	.	ZP	

#id=12
#text= Med forældre af ovenstående kaliber er slaget jo tabt på forhånd!
12-1	Med	med	T-:----:--:----	
12-2	forældre	forælder	NC:piu#:--:----	
12-3	af	af	T-:----:--:----	
12-4	ovenstående	ovenstående	AC:§§u§:--:p---	
12-5	kaliber	kaliber	NC:siuc:--:----	
12-6	er	være	VF:----:sa:----	
12-7	slaget	slag	NC:sdun:--:----	
12-8	jo	jo	D-:----:--:u---	
12-9	tabt	tabe	VT:siu#:t-:----	
12-10	på	på	T-:----:--:----	
12-11	forhånd	forhånd	NC:siuc:--:----	
12-12	!	!	ZP	

#id=13
#text=dk et ordentligt knippelslag over ryggen, da hun optrådte i rollen som genstridig demonstrant: "Betjenten skal ikke have ros for at slå, men han skal have ros for selve slaget.
13-1	dk	dk	XY:----:--:----	
13-2	et	en	PI:s-un:--:----	
13-3	ordentligt	ordentlig	AC:siun:--:p---	
13-4	knippelslag	knippelslag	NC:siun:--:----	
13-5	over	over	T-:----:--:----	
13-6	ryggen	ryg	NC:sduc:--:----	
13-7	,	,	ZD	
13-8	da	da	CS:----:--:----	
13-9	hun	hun	PP:s-nc:--:-3n-	
13-10	optrådte	optræde	VF:----:ta:----	
13-11	i	i	T-:----:--:----	
13-12	rollen	rolle	NC:sduc:--:----	
13-13	som	som	US:----:--:----	
13-14	genstridig	genstridig	AC:siuc:--:p---	
13-15	demonstrant	demonstrant	NC:siuc:--:----	
13-16	:	:	ZP	
13-17	"	"	ZI	
13-18	Betjenten	betjent	NC:sduc:--:----	
13-19	skal	skulle	VF:----:sa:----	
13-20	ikke	ikke	D-:----:--:u---	
13-21	have	have	VI:----:-a:----	
13-22	ros	ros	NC:siuc:--:----	
13-23	for	for	T-:----:--:----	
13-24	at	at	UI:----:--:----	
13-25	slå	slå	VI:----:-a:----	
13-26	,	,	ZD	
13-27	men	men	CC:----:--:----	
13-28	han	han	PP:s-nc:--:-3n-	
13-29	skal	skulle	VF:----:sa:----	
13-30	have	have	VI:----:-a:----	
13-31	ros	ros	NC:siuc:--:----	
13-32	for	for	T-:----:--:----	
13-33	selve	selve	AC:§§u§:--:p---	
13-34	slaget	slag	NC:sdun:--:----	
13-35	.	.	ZP	

#id=14
#text=Der har jo ellers været dage, hvor klokken kun har været sekunder fra at falde i slag - i hvert fald psykologisk set.
14-1	Der	der	US:----:--:----	
14-2	har	have	VF:----:sa:----	
14-3	jo	jo	D-:----:--:u---	
14-4	ellers	ellers	D-:----:--:u---	
14-5	været	være	VT:siu#:t-:----	
14-6	dage	dag	NC:piu#:--:----	
14-7	,	,	ZD	
14-8	hvor	hvor	D-:----:--:u---	
14-9	klokken	klokke	NC:sduc:--:----	
14-10	kun	kun	D-:----:--:u---	
14-11	har	have	VF:----:sa:----	
14-12	været	være	VT:siu#:t-:----	
14-13	sekunder	sekund	NC:piu#:--:----	
14-14	fra	fra	T-:----:--:----	
14-15	at	at	UI:----:--:----	
14-16	falde	falde	VI:----:-a:----	
14-17	i	i	T-:----:--:----	
14-18	slag	slag	NC:siun:--:----	
14-19	-	-	NC:piu#:--:----	
14-20	i	i	T-:----:--:----	
14-21	hvert	hver	PI:s-un:--:----	
14-22	fald	fald	NC:siun:--:----	
14-23	psykologisk	psykologisk	AD:----:--:p---	
14-24	set	se	VT:siu#:t-:----	
14-25	.	.	ZP	

#id=15
#text= Og det er i virkeligheden det, vi vil slå et slag for - altså at vi skal begynde at se på kvinder, der er tiltrukket af andre kvinder, med nye briller.
15-1	Og	og	CC:----:--:----	
15-2	det	det	PP:s-un:--:-3n-	
15-3	er	være	VF:----:sa:----	
15-4	i	i	T-:----:--:----	
15-5	virkeligheden	virkelighed	NC:sduc:--:----	
15-6	det	det	XY:----:--:----	
15-7	,	,	ZD	
15-8	vi	vi	PP:p-nc:--:-1n-	
15-9	vil	ville	VF:----:sa:----	
15-10	slå	slå	VI:----:-a:----	
15-11	et	en	PI:s-un:--:----	
15-12	slag	slag	NC:siun:--:----	
15-13	for	for	T-:----:--:----	
15-14	-	-	NC:piu#:--:----	
15-15	altså	altså	D-:----:--:u---	
15-16	at	at	CS:----:--:----	
15-17	vi	vi	PP:p-nc:--:-1n-	
15-18	skal	skulle	VF:----:sa:----	
15-19	begynde	begynde	VI:----:-a:----	
15-20	at	at	UI:----:--:----	
15-21	se	se	VI:----:-a:----	
15-22	på	på	T-:----:--:----	
15-23	kvinder	kvinde	NC:piu#:--:----	
15-24	,	,	ZD	
15-25	der	der	US:----:--:----	
15-26	er	være	VF:----:sa:----	
15-27	tiltrukket	tiltrække	VT:siu#:t-:----	
15-28	af	af	T-:----:--:----	
15-29	andre	anden	PI:p-u#:--:----	
15-30	kvinder	kvinde	NC:piu#:--:----	
15-31	,	,	ZD	
15-32	med	med	-:--:----	
15-33	nye	ny	AC:p#u#:--:p---	
15-34	briller	brille	NC:piu#:--:----	
15-35	.	.	ZP	

#id=16
#text= Det kan f. eks. være, når der skal slås et slag for et regionalt fællesskab, som med de fem KURS-udstillinger på lige så mange sjællandske kunstmuseer.
16-1	Det	det	PP:s-un:--:-3n-	
16-2	kan	kunne	VF:----:sa:----	
16-3	f	for	T-:----:--:----	
16-4	.	.	ZP	
16-5	eks	eksempel	NC:siun:--:----	
16-6	.	.	ZP	
16-7	være	være	VI:----:-a:----	
16-8	,	,	ZD	
16-9	når	når	CS:----:--:----	
16-10	der	der	US:----:--:----	
16-11	skal	skulle	VF:----:sa:----	
16-12	slås	slå	VI:----:-p:----	
16-13	et	en	PI:s-un:--:----	
16-14	slag	slag	NC:siun:--:----	
16-15	for	for	T-:----:--:----	
16-16	et	en	PI:s-un:--:----	
16-17	regionalt	regional	AC:siun:--:p---	
16-18	fællesskab	fællesskab	NC:siun:--:----	
16-19	,	,	ZD	
16-20	som	som	US:----:--:----	
16-21	med	med	T-:----:--:----	
16-22	de	den	PM:p-u#:--:----	
16-23	fem	fem	LC:--u-:--:----	
16-24	KURS	kurs	NC:siuc:--:----	
16-25	-	-	NC:piu#:--:----	
16-26	udstillinger	udstilling	NC:piu#:--:----	
16-27	på	på	T-:----:--:----	
16-28	lige	lige	D-:----:--:u---	
16-29	så	så	D-:----:--:u---	
16-30	mange	mangen	AC:p#u#:--:p---	
16-31	sjællandske	sjællandsk	AC:p#u#:--:p---	
16-32	kunstmuseer	kunstmuseum	NC:piu#:--:----	
16-33	.	.	ZP	

#id=17
#text=I Københavns Kommune har Venstres kultur-og fritidsborgmester og spidskandidat til overborgmesterposten, Pia Allerslev, igennem de sidste år slået mange slag for forbedrede idræts-og fritidsforhold.
17-1	I	i	T-:----:--:----	
17-2	Københavns	København	NP:sig#:--:----	
17-3	Kommune	kommune	NC:siuc:--:----	
17-4	har	har	XY:----:--:----	
17-5	Venstres	venstre	NC:sign:--:----	
17-6	kultur	kultur	NW:----:--:----	
17-7	-	-	ZH	
17-8	og	og	CC:----:--:----	
17-9	fritidsborgmester	fritidsborgmester	NC:siuc:--:----	
17-10	og	og	CC:----:--:----	
17-11	spidskandidat	spidskandidat	NC:siuc:--:----	
17-12	til	til	T-:----:--:----	
17-13	overborgmesterposten	overborgmesterpost	NC:sduc:--:----	
17-14	,	,	ZD	
17-15	Pia	Pia	NP:siu#:--:----	
17-16	Allerslev	Allerslev	NP:siu#:--:----	
17-17	,	,	ZD	
17-18	igennem	igennem	T-:----:--:----	
17-19	de	den	PM:p-u#:--:----	
17-20	sidste	sidste	AC:§§u§:--:p---	
17-21	år	år	NC:siun:--:----	
17-22	slået	slå	VT:siu#:t-:----	
17-23	mange	mangen	AC:p#u#:--:p---	
17-24	slag	slag	NC:piu#:--:----	
17-25	for	for	T-:----:--:----	
17-26	forbedrede	forbedre	VP:p#u#:t-:----	
17-27	idræts	idræt	NW:----:--:----	
17-28	-	-	ZH	
17-29	og	og	CC:----:--:----	
17-30	fritidsforhold	fritidsforhold	NC:siun:--:----	
17-31	.	.	ZP	

#id=18
#text= Metoderne var tortur i form af slag, elektrochok, ophængning på papegøjepind' og andre former for systematisk mishandling.
18-1	Metoderne	metode	NC:pdu#:--:----	
18-2	var	være	VF:----:ta:----	
18-3	tortur	tortur	NC:siuc:--:----	
18-4	i	i	T-:----:--:----	
18-5	form	form	NC:siuc:--:----	
18-6	af	af	T-:----:--:----	
18-7	slag	slag	NC:siun:--:----	
18-8	,	,	ZD	
18-9	elektrochok	elektrochok	NC:siun:--:----	
18-10	,	,	ZD	
18-11	ophængning	ophængning	NC:siuc:--:----	
18-12	på	på	T-:----:--:----	
18-13	papegøjepind	papegøjepind	NC:siuc:--:----	
18-14	'	'	ZA	
18-15	og	og	CC:----:--:----	
