 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue
#id=1
#text=Hun ankom i smart tætsiddende kjole på restaurant Pastis, og det høstede lange blikke fra sultne mænd,  når hun spankulerede fra sit bord til toilettet.
2-28	sover	sove	VF:----:sa:----	
2-29	med	med	T-:----:--:----	
2-30	mig	jeg	PP:s-uc:--:-1#-	
2-31	i	i	T-:----:--:----	
2-32	virkeligheden	virkelighed	NW:----:--:----	
2-33	-	-	ZH	
2-34	og	og	CC:----:--:----	
2-35	dér	der	D-:----:--:u---	
2-36	er	være	VF:----:sa:----	
2-37	altså	altså	D-:----:--:u---	
2-38	kun	kun	--:u---	
2-39	én	en	PI:s-uc:--:----	
2-40	.	.	ZP	
2-41	.	.	ZP	

#id=3
#text=Mens hans kammerater udi bryllupsjobbet gik med blikkene stift rettet mod brudeparret, havde Christian travlt med at studere de mange mennesker, loftsudsmykning og alt muligt andet undervejs op ad gulvet.
3-1	Mens	mens	CS:----:--:----	
3-2	hans	hans	PO:#--#:--:-3ns	
3-3	kammerater	kammerat	NC:piu#:--:----	
3-4	udi	udi	T-:----:--:----	
3-5	bryllupsjobbet	bryllupsjob	NC:sdun:--:----	
3-6	gik	gå	VF:----:ta:----	
3-7	med	med	T-:----:--:----	
3-8	blikkene	blik|blik-1-2|blik-1-1|blik-F-finde-nåde-for-nogens-blik|blik-F-indre-blik|blik-F-få-blikket|blik-2-1-1a|blik-1-4a|blik-1-4|blik-1-3	NC:pdu#:--:----	
3-9	stift	stiv	AD:----:--:p---	
3-10	rettet	rette	VT:siu#:t-:----	
3-11	mod	mod	T-:----:--:----	
3-12	brudeparret	brudepar	NC:sdun:--:----	
3-13	,	,	ZD	
3-14	havde	have	VF:----:ta:----	
3-15	Christian	Christian	NP:siu#:--:----	
3-16	travlt	travl	AD:----:--:p---	
3-17	med	med	T-:----:--:----	
3-18	at	at	UI:----:--:----	
3-19	studere	studere	VI:----:-a:----	
3-20	de	den	PM:p-u#:--:----	
3-21	mange	mangen	AC:p#u#:--:p---	
3-22	mennesker	menneske	NC:piu#:--:----	
3-23	,	,	ZD	
3-24	loftsudsmykning	loftsudsmykning	NC:siuc:--:----	
3-25	og	og	CC:----:--:----	
3-26	alt	al	PI:s-un:--:----	
3-27	muligt	mulig	AC:siun:--:p---	
3-28	andet	anden	PI:s-un:--:----	
3-29	undervejs	undervejs	D-:----:--:u---	
3-30	op	op	D-:----:--:u---	
3-31	ad	ad	T-:----:--:----	
3-32	gulvet	gulv	NC:sdun:--:----	
3-33	.	.	ZP	

#id=4
#text=Drillerier, stirrende blikke og dumme spørgsmål.
4-1	Drillerier	drilleri	NC:piu#:--:----	
4-2	,	,	ZD	
4-3	stirrende	stirre	VP:##u#:s-:----	
4-4	blikke	blik|blik-1-4|blik-1-3|blik-1-2|blik-1-1|blik-F-indre-blik|blik-F-få-blikket|blik-F-finde-nåde-for-nogens-blik|blik-2-1-1a|blik-1-4a	NC:piu#:--:----	
4-5	og	og	CC:----:--:----	
4-6	dumme	dum	AC:p#u#:--:p---	
4-7	spørgsmål	spørgsmål	NC:piu#:--:----	
4-8	.	.	ZP	

#id=5
#text= Min far værdigede mig til gengæld aldrig et blik og døde af druk som 54-årig.
5-1	Min	min	PO:s--c:--:-1ns	
5-2	far	far	NC:siuc:--:----	
5-3	værdigede	værdige	VF:----:ta:----	
5-4	mig	jeg	PP:s-uc:--:-1#-	
5-5	til	til	T-:----:--:----	
5-6	gengæld	gengæld	NC:siuc:--:----	
5-7	aldrig	aldrig	D-:----:--:u---	
5-8	et	en	PI:s-un:--:----	
5-9	blik	blik|blik-1-4|blik-1-3|blik-1-2|blik-1-1|blik-1-4a|blik-F-indre-blik|blik-F-få-blikket|blik-F-finde-nåde-for-nogens-blik|blik-2-1-1a	NC:siun:--:----	
5-10	og	og	CC:----:--:----	
5-11	døde	dø	VF:----:ta:----	
5-12	af	af	T-:----:--:----	
5-13	druk	druk	NC:siuc:--:----	
5-14	som	som	US:----:--:----	
5-15	54	54	LW:----:--:----	
5-16	-	-	ZH	
5-17	årig	årig	AC:siuc:--:p---	
5-18	.	.	ZP	

#id=6
#text=Er man i tvivl om den til tiden gældende mode, kan man altid trygt rette blikket mod grevinde Cathrine Danneskiold-Samsøe - hun ved besked!
6-1	Er	være	VF:----:sa:----	
6-2	man	man	PI:#-uc:--:----	
6-3	i	i	T-:----:--:----	
6-4	tvivl	tvivl	NC:siuc:--:----	
6-5	om	om	T-:----:--:----	
6-6	den	den	PP:s-uc:--:-3n-	
6-7	til	til	T-:----:--:----	
6-8	tiden	tid	NC:sduc:--:----	
6-9	gældende	gælde	VP:##u#:s-:----	
6-10	mode	mode	NC:siuc:--:----	
6-11	,	,	ZD	
6-12	kan	kunne	VF:----:sa:----	
6-13	man	man	PI:#-uc:--:----	
6-14	altid	altid	D-:----:--:u---	
6-15	trygt	tryg	AD:----:--:p---	
6-16	rette	rette	VI:----:-a:----	
6-17	blikket	blik|blik-1-1|blik-1-4|blik-F-indre-blik|blik-F-få-blikket|blik-F-finde-nåde-for-nogens-blik|blik-2-1-1a|blik-1-4a|blik-1-3|blik-1-2	NC:sdun:--:----	
6-18	mod	mod	T-:----:--:----	
6-19	grevinde	grevinde	NC:siuc:--:----	
6-20	Cathrine	Cathrine	NP:siu#:--:----	
6-21	Danneskiold	Danneskiold	NP:siu#:--:----	
6-22	-	-	ZH	
6-23	Samsøe	Samsøe	NP:siu#:--:----	
6-24	-	-	NC:piu#:--:----	
6-25	hun	hun	PP:s-nc:--:-3n-	
6-26	ved	ved	T-:----:--:----	
6-27	besked	besked	NC:siuc:--:----	
6-28	!	!	ZP	

#id=7
#text= Så kan man lige så godt lade være, siger den 35-årige hitproducer med et eftertænksomt blik i øjnene.
7-1	Så	så	D-:----:--:u---	
7-2	kan	kunne	VF:----:sa:----	
7-3	man	man	PI:#-uc:--:----	
7-4	lige	lige	D-:----:--:u---	
7-5	så	så	D-:----:--:u---	
7-6	godt	god	AD:----:--:p---	
7-7	lade	lade	VI:----:-a:----	
7-8	være	være	VI:----:-a:----	
7-9	,	,	ZD	
7-10	siger	sige	VF:----:sa:----	
7-11	den	den	PM:s-uc:--:----	
7-12	35	35	LW:----:--:----	
7-13	-	-	ZH	
7-14	årige	årig	AC:sdu#:--:p---	
7-15	hitproducer	hitproducer	NC:siuc:--:----	
7-16	med	med	T-:----:--:----	
7-17	et	en	PI:s-un:--:----	
7-18	eftertænksomt	eftertænksom	AC:siun:--:p---	
7-19	blik	blik|blik-1-2|blik-1-1|blik-1-3|blik-F-indre-blik|blik-F-få-blikket|blik-F-finde-nåde-for-nogens-blik|blik-2-1-1a|blik-1-4a|blik-1-4	NC:siun:--:----	
7-20	i	i	T-:----:--:----	
7-21	øjnene	øje	NC:pdu#:--:----	
7-22	.	.	ZP	

#id=8
#text= Det vil sige, lige indtil Zacs kæreste, Vanessa Hudgens, sendte nogle blikke, som kunne skalpere ham på stedet.
8-1	Det	det	PP:s-un:--:-3n-	
8-2	vil	ville	VF:----:sa:----	
8-3	sige	sige	VI:----:-a:----	
8-4	,	,	ZD	
8-5	lige	lige	D-:----:--:u---	
8-6	indtil	indtil	T-:----:--:----	
8-7	Zacs	Zacs	NP:sig#:--:----	
8-8	kæreste	kæreste	NC:siuc:--:----	
8-9	,	,	ZD	
8-10	Vanessa	Vanessa	NP:siu#:--:----	
8-11	Hudgens	Hudgens	NP:siu#:--:----	
8-12	,	,	ZD	
8-13	sendte	sende	VF:----:ta:----	
8-14	nogle	nogen	PI:p-u#:--:----	
8-15	blikke	blik|blik-F-få-blikket|blik-F-finde-nåde-for-nogens-blik|blik-2-1-1a|blik-1-4a|blik-1-4|blik-1-3|blik-1-1|blik-1-2|blik-F-indre-blik	NC:piu#:--:----	
8-16	,	,	ZD	
8-17	som	som	US:----:--:----	
8-18	kunne	kunne	VF:----:ta:----	
8-19	skalpere	skalpere	VI:----:-a:----	
8-20	ham	han	PP:s-uc:--:-3n-	
8-21	på	på	T-:----:--:----	
8-22	stedet	sted	NC:sdun:--:----	
8-23	.	.	ZP	

#id=9
#text=I næste uge retter vi blikket mod England
9-1	I	i	T-:----:--:----	
9-2	næste	næste	AC:§§u§:--:p---	
9-3	uge	uge	NC:siuc:--:----	
9-4	retter	rette	VF:----:sa:----	
9-5	vi	vi	PP:p-nc:--:-1n-	
9-6	blikket	blik|blik-1-2|blik-1-1|blik-F-indre-blik|blik-F-få-blikket|blik-F-finde-nåde-for-nogens-blik|blik-2-1-1a|blik-1-4a|blik-1-4|blik-1-3	NC:sdun:--:----	
9-7	mod	mod	T-:----:--:----	
9-8	England	England	NP:siu#:--:----	

#id=10
#text= Men han er altså meget stille og fornuftig, smiler Ann med et kærligt blik til ægtemanden, som klarede ærterne på hjemmefronten med datteren Mille, mens mor var i Malaysia.
10-1	Men	men	CC:----:--:----	
10-2	han	han	PP:s-nc:--:-3n-	
10-3	er	være	VF:----:sa:----	
10-4	altså	altså	D-:----:--:u---	
10-5	meget	megen	AD:----:--:p---	
10-6	stille	stille	AC:§§u§:--:p---	
10-7	og	og	CC:----:--:----	
10-8	fornuftig	fornuftig	AC:siuc:--:p---	
10-9	,	,	ZD	
10-10	smiler	smile	VF:----:sa:----	
10-11	Ann	Ann	NP:siu#:--:----	
10-12	med	med	T-:----:--:----	
10-13	et	en	PI:s-un:--:----	
10-14	kærligt	kærlig	AC:siun:--:p---	
10-15	blik	blik|blik-1-4|blik-F-få-blikket|blik-F-indre-blik|blik-F-finde-nåde-for-nogens-blik|blik-2-1-1a|blik-1-4a|blik-1-3|blik-1-2|blik-1-1	NC:siun:--:----	
10-16	til	til	T-:----:--:----	
10-17	ægtemanden	ægtemand	NC:sduc:--:----	
10-18	,	,	ZD	
10-19	som	som	US:----:--:----	
10-20	klarede	klare	VF:----:ta:----	
10-21	ærterne	ært	NC:pdu#:--:----	
10-22	på	på	T-:----:--:----	
10-23	hjemmefronten	hjemmefront	NC:sduc:--:----	
10-24	med	med	T-:----:--:----	
10-25	datteren	datter	NC:sduc:--:----	
10-26	Mille	mille	NP:siu#:--:----	
10-27	,	,	ZD	
10-28	mens	mens	CS:----:--:----	
10-29	mor	mor	NC:siuc:--:----	
10-30	var	være	VF:----:ta:----	
10-31	i	i	T-:----:--:----	
10-32	Malaysia	Malaysia	NP:siu#:--:----	
10-33	.	.	ZP	

#id=11
#text=- Når du fortæller en pige, du spiller golf, bliver hun fjern i blikket.
11-1	-	-	NC:piu#:--:----	
11-2	Når	når	CS:----:--:----	
11-3	du	du	PP:s-nc:--:-2n-	
11-4	fortæller	fortælle	VF:----:sa:----	
11-5	en	en	PI:s-uc:--:----	
11-6	pige	pige	NC:siuc:--:----	
11-7	,	,	ZD	
11-8	du	du	PP:s-nc:--:-2n-	
11-9	spiller	spille	VF:----:sa:----	
11-10	golf	golf	NC:siuc:--:----	
11-11	,	,	ZD	
11-12	bliver	blive	VF:----:sa:----	
11-13	hun	hun	PP:s-nc:--:-3n-	
11-14	fjern	fjern	AD:----:--:p---	
11-15	i	i	T-:----:--:----	
11-16	blikket	blik|blik-1-2|blik-1-1|blik-2-1-1a|blik-1-4a|blik-1-4|blik-1-3|blik-F-finde-nåde-for-nogens-blik|blik-F-indre-blik|blik-F-få-blikket	NC:sdun:--:----	
11-17	.	.	ZP	

#id=12
#text=Flere vidner fra klubben fortæller, at det nye kendispar så vildt forelskede ud og sendte hinanden kærlige blikke ved bordet, mens der blev taget hul på flaskerne.
12-1	Flere	mange	--	
12-2	vidner	vidne	NC:piu#:--:----	
12-3	fra	fra	T-:----:--:----	
12-4	klubben	klub	NC:sduc:--:----	
12-5	fortæller	fortælle	VF:----:sa:----	
12-6	,	,	ZD	
12-7	at	at	CS:----:--:----	
12-8	det	den	PM:s-un:--:----	
12-9	nye	ny	AC:sdu#:--:p---	
12-10	kendispar	kendispar	NC:siuc:--:----	
12-11	så	så	D-:----:--:u---	
12-12	vildt	vild	AD:----:--:p---	
12-13	forelskede	forelske	VF:----:ta:----	
12-14	ud	ud	D-:----:--:u---	
12-15	og	og	CC:----:--:----	
12-16	sendte	sende	VF:----:ta:----	
12-17	hinanden	hinanden	XY:----:--:----	
12-18	kærlige	kærlig	AC:p#u#:--:p---	
12-19	blikke	blik|blik-1-2|blik-1-3|blik-1-1|blik-2-1-1a|blik-F-indre-blik|blik-F-få-blikket|blik-F-finde-nåde-for-nogens-blik|blik-1-4a|blik-1-4	NC:piu#:--:----	
12-20	ved	ved	T-:----:--:----	
12-21	bordet	bord	NC:sdun:--:----	
12-22	,	,	ZD	
12-23	mens	mens	CS:----:--:----	
12-24	der	der	US:----:--:----	
12-25	blev	blive	VF:----:ta:----	
12-26	taget	tage	VT:siu#:t-:----	
12-27	hul	hul	NC:siun:--:----	
12-28	på	på	T-:----:--:----	
12-29	flaskerne	flaske	NC:pdu#:--:----	
12-30	.	.	ZP	

#id=13
#text=Jays mobiltelefon var klistret til hånden, og broderen havde ikke succes med at få hans blik væk fra det teknologiske vidunder.
13-1	Jays	Jay	NP:sig#:--:----	
13-2	mobiltelefon	mobiltelefon	NC:siuc:--:----	
13-3	var	være	VF:----:ta:----	
13-4	klistret	klistre	VT:siu#:t-:----	
13-5	til	til	T-:----:--:----	
13-6	hånden	hånd	NC:sduc:--:----	
13-7	,	,	ZD	
13-8	og	og	CC:----:--:----	
13-9	broderen	broder	NC:sduc:--:----	
13-10	havde	have	VF:----:ta:----	
13-11	ikke	ikke	D-:----:--:u---	
13-12	succes	succes	NC:siuc:--:----	
13-13	med	med	T-:----:--:----	
13-14	at	at	UI:----:--:----	
13-15	få	få	VI:----:-a:----	
13-16	hans	hans	PO:#--#:--:-3ns	
13-17	blik	blik|blik-F-indre-blik|blik-F-få-blikket|blik-F-finde-nåde-for-nogens-blik|blik-2-1-1a|blik-1-1|blik-1-3|blik-1-2|blik-1-4a|blik-1-4	NC:siun:--:----	
13-18	væk	væk	D-:----:--:u---	
13-19	fra	fra	---	
13-20	det	den	PM:s-un:--:----	
13-21	teknologiske	teknologisk	AC:sdu#:--:p---	
13-22	vidunder	vidunder	NC:siun:--:----	
13-23	.	.	ZP	

#id=14
#text=- Godt, så behøver jeg ikke at sætte vand op på prædikestolen Hun sagde: - Jeg er ikke bange for mørke - så længe lyset er tændt Godt spørgsmål: - Hvis kærlighed gør  blind, hvordan kan man så tro på kærlighed ved første blik?
14-1	-	-	NC:piu#:--:----	
14-2	Godt	god	AD:----:--:p---	
14-3	,	,	ZD	
14-4	så	så	D-:----:--:u---	
14-5	behøver	behøve	VF:----:sa:----	
14-6	jeg	jeg	PP:s-nc:--:-1n-	
14-7	ikke	ikke	D-:----:--:u---	
14-8	at	at	UI:----:--:----	
14-9	sætte	sætte	VI:----:-a:----	
14-10	vand	vand	NC:siun:--:----	
14-11	op	op	D-:----:--:u---	
14-12	på	på	T-:----:--:----	
14-13	prædikestolen	prædikestol	NC:sduc:--:----	
14-14	Hun	Hun	NP:siu#:--:----	
14-15	sagde	sige	VF:----:ta:----	
14-16	:	:	ZP	
14-17	-	-	ZH	
14-18	Jeg	jeg	NC:siun:--:----	
14-19	er	være	VF:----:sa:----	
14-20	ikke	ikke	D-:----:--:u---	
14-21	bange	bange	AC:§§u§:--:p---	
14-22	for	for	T-:----:--:----	
14-23	mørke	mørk	AC:p#u#:--:p---	
14-24	-	-	NC:piu#:--:----	
14-25	så	så	D-:----:--:u---	
14-26	længe	længe	D-:----:--:u---	
14-27	lyset	lys	NC:sdun:--:----	
14-28	er	være	VF:----:sa:----	
14-29	tændt	tænde	VT:siu#:t-:----	
14-30	Godt	god	AC:siun:--:p---	
14-31	spørgsmål	spørgsmål	NC:siun:--:----	
14-32	:	:	ZP	
14-33	-	-	ZH	
14-34	Hvis	hvis	CS:----:--:----	
14-35	kærlighed	kærlighed	NC:siuc:--:----	
14-36	gør	gøre	VF:----:sa:----	
14-37	blind	blind	AC:siuc:--:p---	
14-38	,	,	ZD	
14-39	hvordan	hvordan	D-:----:--:u---	
14-40	kan	kunne	VF:----:sa:----	
14-41	man	man	PI:#-uc:--:----	
14-42	så	så	D-:----:--:u---	
14-43	tro	tro	VI:----:-a:----	
14-44	på	på	T-:----:--:----	
14-45	kærlighed	kærlighed	NC:siuc:--:----	
14-46	ved	ved	T-:----:--:----	
14-47	første	første	AC:§§u§:--:p---	
14-48	blik	blik|blik-1-2|blik-1-1|blik-1-4|blik-F-indre-blik|blik-F-få-blikket|blik-F-finde-nåde-for-nogens-blik|blik-2-1-1a|blik-1-4a|blik-1-3	NC:siun:--:----	
14-49	?	?	ZQ	

#id=15
#text= Hun var i paillettop og med slangekrøller i sit lange hår og høstede mange beundrende blikke, dog ikke fra sin bokserkæreste, som var blevet hjemme i København.
15-1	Hun	hun	PP:s-nc:--:-3n-	
15-2	var	være	VF:----:ta:----	
15-3	i	i	T-:----:--:----	
15-4	paillettop	paillettop	NC:siuc:--:----	
15-5	og	og	CC:----:--:----	
15-6	med	med	T-:----:--:----	
15-7	slangekrøller	slangekrølle	NC:piu#:--:----	
15-8	i	i	T-:----:--:----	
15-9	sit	sin	PO:s--n:--:-3ys	
15-10	lange	lang	AC:sdu#:--:p---	
15-11	hår	hår	NC:siun:--:----	
15-12	og	og	CC:----:--:----	
15-13	høstede	høste	VF:----:ta:----	
15-14	mange	mangen	AC:p#u#:--:p---	
15-15	beundrende	beundre	VP:##u#:s-:----	
15-16	blikke	blik|blik-1-1|blik-1-3|blik-F-finde-nåde-for-nogens-blik|blik-F-indre-blik|blik-F-få-blikket|blik-2-1-1a|blik-1-4a|blik-1-4|blik-1-2	NC:piu#:--:----	
15-17	,	,	ZD	
15-18	dog	dog	D-:----:--:u---	
15-19	ikke	ikke	D-:----:--:u---	
15-20	fra	fra	T-:----:--:----	
15-21	sin	sin	PO:s--c:--:-3ys	
15-22	bokserkæreste	bokserkæreste	NC:siuc:--:----	
15-23	,	,	ZD	
15-24	som	som	US:----:--:----	
15-25	var	være	VF:----:ta:----	
15-26	blevet	blive	VT:siu#:t-:----	
15-27	hjemme	hjemme	D-:----:--:u---	
15-28	i	i	T-:----:--:----	
15-29	København	København	NP:siu#:--:----	
15-30	.	.	ZP	

#id=16
#text= Og dette smil og lumske blik, uha uha, han er lækker..
16-1	Og	og	CC:----:--:----	
16-2	dette	denne	PM:s-un:--:----	
16-3	smil	smil	NC:siun:--:----	
16-4	og	og	CC:----:--:----	
16-5	lumske	lumsk	AC:sdu#:--:p---	
16-6	blik	blik|blik-2-1-1a|blik-F-indre-blik|blik-F-få-blikket|blik-F-finde-nåde-for-nogens-blik|blik-1-4a|blik-1-4|blik-1-3|blik-1-1|blik-1-2	NC:siun:--:----	
16-7	,	,	ZD	
16-8	uha	uha	I-:----:--:----	
16-9	uha	uha	I-:----:--:----	
16-10	,	,	ZD	
16-11	han	han	PP:s-nc:--:-3n-	
16-12	er	være	VF:----:sa:----	
16-13	lækker	lækker	AC:siuc:--:p---	
16-14	.	.	ZP	
16-15	.	.	ZP	

#id=17
#text= Det skal være én, som kan  sige hende imod, griner Denise og får straks " hold mund"-blikket fra lillesøster.
17-1	Det	det	PP:s-un:--:-3n-	
17-2	skal	skulle	VF:----:sa:----	
17-3	være	være	VI:----:-a:----	
17-4	én	en	PI:s-uc:--:----	
17-5	,	,	ZD	
17-6	som	som	US:----:--:----	
17-7	kan	kunne	VF:----:sa:----	
17-8	sige	sige	VI:----:-a:----	
17-9	hende	hun	PP:s-uc:--:-3n-	
17-10	imod	imod	T-:----:--:----	
17-11	,	,	ZD	
17-12	griner	grine	VF:----:sa:----	
17-13	Denise	Denise	NP:siu#:--:----	
17-14	og	og	CC:----:--:----	
17-15	får	få	VF:----:sa:----	
17-16	straks	straks	D-:----:--:u---	
17-17	"	"	ZI	
17-18	hold	holde	VM:----:--:----	
17-19	mund	mund	NC:siuc:--:----	
17-20	"	"	ZI	
17-21	-	-	ZH	
17-22	blikket	blik|blik-1-2|blik-1-1|blik-1-4a|blik-F-indre-blik|blik-F-få-blikket|blik-F-finde-nåde-for-nogens-blik|blik-2-1-1a|blik-1-4|blik-1-3	NC:sdun:--:----	
17-23	fra	fra	T-:----:--:----	
17-24	lillesøster	lillesøster	NC:siuc:--:----	
17-25	.	.	ZP	

#id=18
#text= Her kan hun være i fred fra nysgerrige blikke, nærgående spørgsmål og kameraernes blitzlys.
18-1	Her	her	D-:----:--:u---	
18-2	kan	kunne	VF:----:sa:----	
18-3	hun	hun	PP:s-nc:--:-3n-	
18-4	være	være	VI:----:-a:----	
18-5	i	i	T-:----:--:----	
18-6	fred	fred	NC:siuc:--:----	
18-7	fra	fra	T-:----:--:----	
18-8	nysgerrige	nysgerrig	AC:p#u#:--:p---	
18-9	blikke	blik|blik-1-4|blik-F-få-blikket|blik-F-indre-blik|blik-F-finde-nåde-for-nogens-blik|blik-2-1-1a|blik-1-4a|blik-1-3|blik-1-2|blik-1-1	NC:piu#:--:----	
18-10	,	,	ZD	
18-11	nærgående	nærgående	AD:----:--:p---	
18-12	spørgsmål	spørgsmål	NC:siun:--:----	
18-13	og	og	CC:----:--:----	
18-14	kameraernes	kamera	NC:pdg#:--:----	
18-15	blitzlys	blitzlys	NC:siun:--:----	
18-16	.	.	ZP	

#id=19
#text=Da han først havde fået øjne på den smukke brunette, som ankom til hotellet i mandags med sin tvillingesøster Marie, kunne han ikke få blikket fra hende igen.
19-1	Da	da	CS:----:--:----	
19-2	han	han	PP:s-nc:--:-3n-	
19-3	først	først	D-:----:--:u---	
19-4	havde	have	VF:----:ta:----	
19-5	fået	få	VT:siu#:t-:----	
19-6	øjne	øje	-	
19-7	på	på	T-:----:--:----	
19-8	den	den	PM:s-uc:--:----	
19-9	smukke	smuk	AC:sdu#:--:p---	
19-10	brunette	brunette	NC:siuc:--:----	
19-11	,	,	ZD	
19-12	som	som	US:----:--:----	
19-13	ankom	ankomme	VF:----:ta:----	
19-14	til	til	T-:----:--:----	
19-15	hotellet	hotel	NC:sdun:--:----	
19-16	i	i	T-:----:--:----	
19-17	mandags	mandag	NC:sigc:--:----	
19-18	med	med	T-:----:--:----	
19-19	sin	sin	PO:s--c:--:-3ys	
19-20	tvillingesøster	tvillingesøster	NC:siuc:--:----	
19-21	Marie	Marie	NP:siu#:--:----	
19-22	,	,	ZD	
19-23	kunne	kunne	VF:----:ta:----	
19-24	han	han	PP:s-nc:--:-3n-	
19-25	ikke	ikke	D-:----:--:u---	
19-26	få	få	VI:----:-a:----	
19-27	blikket	blik|blik-1-4a|blik-F-finde-nåde-for-nogens-blik|blik-F-indre-blik|blik-F-få-blikket|blik-2-1-1a|blik-1-4|blik-1-1|blik-1-3|blik-1-2	NC:sdun:--:----	
19-28	fra	fra	T-:----:--:----	
19-29	hende	hun	PP:s-uc:--:-3n-	
19-30	igen	igen	D-:----:--:u---	
19-31	.	.	ZP	

#id=20
#text=- Jeg ved ikke, om jeg tror på kærlighed ved første blik, men jeg tror på, at to personer kan have en fantastisk kemi, når de mødes første gang.
20-1	-	-	NC:piu#:--:----	
20-2	Jeg	jeg	PP:s-nc:--:-1n-	
20-3	ved	vide	VF:----:sa:----	
20-4	ikke	ikke	D-:----:--:u---	
20-5	,	,	ZD	
20-6	om	om	CS:----:--:----	
20-7	jeg	jeg	PP:s-nc:--:-1n-	
20-8	tror	tro	VF:----:sa:----	
20-9	på	på	T-:----:--:----	
20-10	kærlighed	kærlighed	NC:siuc:--:----	
20-11	ved	ved	T-:----:--:----	
20-12	første	første	AC:§§u§:--:p---	
20-13	blik	blik|blik-1-1|blik-1-2|blik-2-1-1a|blik-F-indre-blik|blik-F-få-blikket|blik-F-finde-nåde-for-nogens-blik|blik-1-4a|blik-1-4|blik-1-3	NC:siun:--:----	
20-14	,	,	ZD	
20-15	men	men	CC:----:--:----	
20-16	jeg	jeg	PP:s-nc:--:-1n-	
20-17	tror	tro	VF:----:sa:----	
20-18	på	på	T-:----:--:----	
20-19	,	,	ZD	
20-20	at	at	CS:----:--:----	
20-21	to	to	LC:--u-:--:----	
20-22	personer	person	NC:piu#:--:----	
20-23	kan	kunne	VF:----:sa:----	
20-24	have	have	VI:----:-a:----	
20-25	en	en	PI:s-uc:--:----	
20-26	fantastisk	fantastisk	AC:siu§:--:p---	
20-27	kemi	kemi	NC:siuc:--:----	
20-28	,	,	ZD	
20-29	når	når	CS:----:--:----	
20-30	de	de	PP:p-n#:--:-3n-	
20-31	mødes	møde	VF:----:sp:----	
20-32	første	første	AC:§§u§:--:p---	
